GrLivArea,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition,Longitude,Latitude,distFromCenter,cluster
1472,80,RL,14115,Reg,Lvl,Inside,NWAmes,1Fam,SLvl,7,5,1980,1980,BrkFace,225.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1036.0,Unf,0.0,1372.0,TA,Y,SBrkr,1472,0,2,3,TA,2,Attchd,588.0,Y,281,6,2009,2009.5,29.5,Normal,-93.653915,42.05178,2.643097491014404,2
816,20,RL,7100,IR1,Lvl,Corner,NAmes,1Fam,1Story,5,7,1957,1957,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708.0,Unf,0.0,816.0,TA,Y,FuseA,816,0,1,2,TA,0,Detchd,308.0,Y,0,7,2006,2006.583333,49.58333333,Normal,-93.655997,42.049423,2.5972813737261,2
1949,60,RL,9938,Reg,Lvl,Inside,SawyerW,1Fam,2Story,7,5,1993,1994,BrkFace,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,750.0,Unf,0.0,1050.0,Ex,Y,SBrkr,1062,887,2,3,Gd,1,Attchd,574.0,Y,246,6,2010,2010.5,16.5,Normal,-93.656036,42.050383,2.6458513934923995,2
1365,160,RM,2160,Reg,Lvl,Inside,BrDale,TwnhsE,2Story,5,6,1973,1973,BrkFace,200.0,TA,TA,CBlock,TA,TA,No,LwQ,402.0,Unf,0.0,765.0,Gd,Y,SBrkr,765,600,1,3,Gd,1,Attchd,440.0,Y,36,6,2006,2006.5,33.5,Normal,-93.655988,42.050411,2.6455211170363904,2
2022,60,RL,10005,Reg,Lvl,Inside,ClearCr,1Fam,2Story,7,5,1977,1977,BrkFace,299.0,TA,TA,CBlock,Gd,TA,No,BLQ,392.0,Unf,0.0,1160.0,Ex,Y,SBrkr,1156,866,2,4,TA,1,Attchd,505.0,Y,405,3,2008,2008.25,31.25,Normal,-93.655704,42.051073,2.6685289309458406,2
1110,85,RL,9101,IR1,Lvl,Corner,Mitchel,1Fam,SFoyer,5,6,1978,1978,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,1097.0,Ex,Y,SBrkr,1110,0,1,1,Gd,1,Attchd,602.0,Y,333,7,2009,2009.583333,31.58333333,Normal,-93.653929,42.05162,2.635243628379889,2
1052,80,RL,8816,Reg,Lvl,Inside,ClearCr,1Fam,SLvl,6,7,1971,1971,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504.0,Unf,0.0,1010.0,Gd,Y,SBrkr,1052,0,1,3,TA,0,Attchd,440.0,Y,0,6,2010,2010.5,39.5,Normal,-93.653616,42.051674,2.6274976567531985,2
1012,90,RL,7840,IR1,Lvl,CulDSac,Edwards,Duplex,SFoyer,6,5,1975,1975,BrkFace,355.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,976.0,Unf,0.0,976.0,TA,Y,SBrkr,1012,0,2,4,TA,0,,0.0,Y,0,10,2006,2006.833333,31.83333333,AdjLand,-93.653712,42.05048,2.5690128257762415,2
2020,90,RH,8400,Reg,Lvl,Inside,SawyerW,Duplex,1Story,5,5,1977,1977,BrkFace,320.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,TA,Y,SBrkr,2020,0,2,4,TA,2,Detchd,630.0,Y,0,10,2007,2007.833333,30.83333333,Normal,-93.65579,42.049501,2.593560479145948,2
1645,60,RL,9600,Reg,Lvl,Inside,NWAmes,1Fam,2Story,6,6,1971,1971,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,329.0,Unf,0.0,715.0,TA,Y,SBrkr,930,715,1,4,TA,0,Attchd,441.0,Y,78,6,2010,2010.5,39.5,Normal,-93.654048,42.049701,2.5411863549954896,2
1753,60,RL,12352,IR2,Lvl,CulDSac,CollgCr,1Fam,2Story,7,5,1998,1999,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,638.0,Unf,0.0,853.0,Ex,Y,SBrkr,853,900,2,3,TA,1,Attchd,534.0,Y,74,3,2007,2007.25,8.25,Normal,-93.653908,42.049696,2.536008779281176,2
2061,60,RL,9085,Reg,Lvl,Inside,NoRidge,1Fam,2Story,7,5,1995,1996,BrkFace,286.0,Gd,TA,PConc,Gd,TA,No,GLQ,816.0,Unf,0.0,1070.0,Ex,Y,SBrkr,1094,967,2,3,Gd,1,Attchd,647.0,Y,607,11,2009,2009.916667,13.91666667,Normal,-93.653608,42.049687,2.5250343156401756,2
1152,90,RL,6845,Reg,Lvl,Inside,Edwards,Duplex,1Story,4,5,1955,1955,BrkCmn,58.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,TA,N,FuseF,1152,0,2,2,TA,0,,0.0,N,0,7,2008,2008.583333,53.58333333,Normal,-93.653479,42.049528,2.5124774317828,2
1968,60,RL,11075,IR1,Lvl,Inside,Mitchel,1Fam,2Story,5,4,1969,1969,BrkFace,232.0,TA,TA,CBlock,TA,TA,Av,ALQ,562.0,LwQ,193.0,784.0,Ex,Y,SBrkr,1168,800,2,4,TA,1,Attchd,530.0,Y,494,9,2008,2008.75,39.75,Normal,-93.65334,42.049518,2.507108052166515,2
720,30,C (all),7879,Reg,Lvl,Inside,IDOTRR,1Fam,1Story,4,5,1920,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,495.0,Unf,0.0,720.0,TA,N,FuseA,720,0,1,2,TA,0,,0.0,N,638,11,2009,2009.916667,59.91666667,Abnorml,-93.652946,42.049509,2.492922782463744,2
1948,60,RL,12393,IR2,Lvl,FR2,CollgCr,1Fam,2Story,7,5,2004,2005,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,Ex,Y,SBrkr,847,1101,2,4,Gd,1,BuiltIn,434.0,Y,148,9,2006,2006.75,1.75,Normal,-93.653864,42.052416,2.6746960877914643,2
2334,60,RL,12858,IR1,Lvl,Inside,NridgHt,1Fam,2Story,9,5,2009,2010,Stone,162.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1590.0,Ex,Y,SBrkr,1627,707,2,3,Ex,1,Attchd,751.0,Y,277,1,2010,2010.083333,0.083333333,Partial,-93.650356,42.052457,2.5639044594289584,2
1509,80,RL,10200,Reg,Lvl,Inside,Timber,1Fam,SLvl,6,5,1988,1989,BrkFace,219.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,783.0,Unf,0.0,1461.0,Ex,Y,SBrkr,1509,0,2,3,Gd,1,Attchd,600.0,Y,224,8,2008,2008.666667,19.66666667,Abnorml,-93.650578,42.052437,2.569727411167826,2
1072,30,RM,8635,Reg,Lvl,Inside,BrkSide,1Fam,1Story,5,5,1925,1950,None,0.0,TA,Fa,BrkTil,TA,TA,No,LwQ,134.0,Unf,0.0,1072.0,TA,Y,SBrkr,1072,0,1,2,TA,0,Detchd,1184.0,P,105,8,2009,2009.666667,59.66666667,Normal,-93.651503,42.05161,2.5543326522443572,2
1889,190,RM,10120,IR1,Bnk,Inside,OldTown,2fmCon,2.5Unf,7,4,1910,1950,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,925.0,TA,N,FuseF,964,925,1,4,TA,1,Detchd,308.0,N,264,1,2007,2007.083333,57.08333333,Normal,-93.652972,42.050909,2.5659044778146045,2
1664,20,RL,12299,Reg,Lvl,Inside,NWAmes,1Fam,1Story,7,6,1978,1985,Stone,67.0,TA,TA,CBlock,Gd,TA,No,GLQ,1328.0,Unf,0.0,1529.0,TA,Y,SBrkr,1664,0,2,3,Gd,1,Attchd,663.0,Y,0,9,2007,2007.75,22.75,Normal,-93.652117,42.050215,2.500899944555273,2
796,85,RL,6723,Reg,Lvl,Inside,Mitchel,1Fam,SFoyer,5,7,1971,1971,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,796.0,Unf,0.0,796.0,TA,Y,SBrkr,796,0,1,2,TA,0,,0.0,Y,129,9,2007,2007.75,36.75,Normal,-93.651801,42.050692,2.515312975423915,2
1374,20,RL,11382,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,1964,1964,BrkFace,212.0,TA,TA,CBlock,TA,TA,No,ALQ,54.0,Rec,543.0,1130.0,TA,Y,SBrkr,1374,0,1,3,TA,1,Attchd,286.0,Y,112,8,2007,2007.666667,43.66666667,Normal,-93.650996,42.049484,2.425014642367638,2
2350,190,RM,9600,Reg,Lvl,Inside,OldTown,2fmCon,2Story,5,5,1920,1960,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,234.0,Unf,0.0,973.0,TA,Y,FuseP,1377,973,2,4,TA,0,2Types,393.0,Y,219,4,2008,2008.333333,48.33333333,Normal,-93.650529,42.049921,2.4324789504963578,2
1836,70,I (all),56600,IR1,Low,Inside,IDOTRR,1Fam,2.5Unf,5,1,1900,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,686.0,Ex,Y,SBrkr,1150,686,2,4,TA,0,Detchd,288.0,N,0,1,2008,2008.083333,58.08333333,Normal,-93.650822,42.050971,2.498013495029631,2
1630,20,RL,9750,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2000,2001,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1630.0,Ex,Y,SBrkr,1630,0,2,3,Gd,1,Attchd,451.0,Y,308,10,2009,2009.833333,8.833333333,Normal,-93.644107,42.054236,2.489414723598946,2
924,20,RL,7990,IR1,Lvl,Inside,CollgCr,1Fam,1Story,5,6,1975,1975,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,924.0,TA,Y,SBrkr,924,0,1,3,TA,0,Detchd,280.0,Y,0,4,2008,2008.333333,33.33333333,Normal,-93.644121,42.054282,2.4925316638990482,2
1039,190,RL,11625,Reg,Lvl,Inside,Sawyer,2fmCon,1Story,5,4,1965,1965,None,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,841.0,Unf,0.0,1039.0,Ex,Y,SBrkr,1039,0,1,3,TA,0,Attchd,504.0,Y,0,4,2010,2010.333333,45.33333333,Normal,-93.644118,42.054408,2.500025022658391,2
2439,60,RL,12728,Reg,Lvl,Inside,CollgCr,1Fam,2Story,8,5,2001,2001,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1198.0,Unf,0.0,1531.0,Ex,Y,SBrkr,1531,908,2,4,Gd,1,Attchd,560.0,Y,305,1,2007,2007.083333,6.083333333,Normal,-93.644145,42.055157,2.5458406926686528,2
1700,20,RL,10552,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,1959,1959,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1018.0,Unf,0.0,1398.0,Gd,Y,SBrkr,1700,0,1,4,Gd,1,Attchd,447.0,Y,38,4,2010,2010.333333,51.33333333,Normal,-93.642334,42.055102,2.4987733227109232,2
2526,60,RL,10120,Reg,Lvl,Inside,NoRidge,1Fam,2Story,8,5,1994,1994,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740.0,Unf,0.0,1165.0,Ex,Y,SBrkr,1203,1323,2,4,Gd,1,Attchd,844.0,Y,387,12,2006,2007.0,13.0,Normal,-93.642108,42.054415,2.451287399465269,2
919,30,RM,7000,Reg,Lvl,Inside,IDOTRR,1Fam,1Story,6,8,1926,1998,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,299.0,GLQ,40.0,894.0,TA,Y,SBrkr,919,0,1,2,TA,0,Detchd,195.0,P,116,7,2008,2008.583333,10.58333333,Normal,-93.642069,42.054318,2.4444192762191044,2
1040,120,RM,4224,Reg,Lvl,Inside,MeadowV,TwnhsE,1Story,5,6,1975,1975,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,769.0,Unf,0.0,1040.0,Gd,Y,SBrkr,1040,0,1,3,TA,0,Attchd,499.0,Y,100,6,2008,2008.5,33.5,Normal,-93.642082,42.054318,2.4447266815000366,2
3222,60,RL,12376,Reg,Lvl,Corner,SawyerW,1Fam,2Story,7,5,1990,1990,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1470.0,Unf,0.0,1673.0,Gd,Y,SBrkr,1699,1523,3,5,Gd,2,Attchd,594.0,Y,367,5,2010,2010.416667,20.41666667,Normal,-93.64176,42.054177,2.428490521643939,2
1978,20,RL,12633,IR1,HLS,Inside,Timber,1Fam,1Story,9,5,2007,2007,Stone,290.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1640.0,Unf,0.0,1978.0,Ex,Y,SBrkr,1978,0,2,2,Ex,1,Attchd,920.0,Y,360,5,2009,2009.416667,2.416666667,Normal,-93.64178,42.054176,2.4288984702219105,2
789,45,RL,10594,Reg,Lvl,Inside,Crawfor,1Fam,1.5Unf,5,5,1926,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,768.0,Fa,N,SBrkr,789,0,1,2,TA,0,Detchd,200.0,Y,112,6,2007,2007.5,57.5,Normal,-93.64247,42.055036,2.497914287294716,2
784,190,RL,6931,Reg,Lvl,Inside,Edwards,2fmCon,1Story,4,5,1955,1955,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,784.0,Unf,0.0,784.0,TA,N,FuseP,784,0,1,2,TA,0,,0.0,Y,112,5,2008,2008.416667,53.41666667,Normal,-93.642243,42.054354,2.450748952285511,2
1838,20,RL,11422,IR1,Lvl,Inside,CollgCr,1Fam,1Story,8,5,2007,2008,Stone,352.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1359.0,Unf,0.0,1838.0,Ex,Y,SBrkr,1838,0,2,3,Gd,2,Attchd,524.0,Y,376,4,2009,2009.333333,1.333333333,Normal,-93.642234,42.054309,2.4477808811744746,2
1128,20,RL,18160,Reg,Lvl,Inside,Gilbert,1Fam,1Story,6,6,1964,1964,BrkCmn,138.0,TA,TA,CBlock,TA,TA,Av,BLQ,550.0,Unf,0.0,1302.0,Fa,Y,SBrkr,1128,0,1,3,TA,1,Attchd,480.0,P,354,3,2007,2007.25,43.25,Alloca,-93.642376,42.054306,2.450983863711376,2
1716,60,FV,8125,Reg,Lvl,Inside,Somerst,1Fam,2Story,6,5,2005,2005,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,858.0,Ex,Y,SBrkr,858,858,2,3,Gd,0,Attchd,615.0,Y,53,2,2006,2006.166667,1.166666667,Normal,-93.642553,42.054302,2.454985033725191,2
2364,20,RL,12919,IR1,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2009,2010,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188.0,Unf,0.0,2330.0,Ex,Y,SBrkr,2364,0,2,2,Ex,2,Attchd,820.0,Y,67,3,2010,2010.25,0.25,Partial,-93.64403,42.055517,2.5647922836668164,2
1750,50,RL,12508,IR1,Lvl,Inside,Mitchel,1Fam,1.5Fin,6,7,1940,1985,None,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,660.0,Unf,0.0,983.0,Ex,Y,SBrkr,983,767,2,4,TA,0,Attchd,423.0,Y,401,7,2008,2008.583333,23.58333333,Normal,-93.644024,42.054227,2.48677017012151,2
1192,70,RM,6402,Reg,Lvl,Corner,IDOTRR,1Fam,2Story,5,5,1920,1950,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,0.0,596.0,TA,N,SBrkr,596,596,1,3,TA,0,Detchd,189.0,N,137,7,2009,2009.583333,59.58333333,Normal,-93.643836,42.054153,2.4775713931104457,2
1820,60,RL,13700,IR1,Lvl,Inside,NAmes,1Fam,2Story,7,6,1965,1988,Stone,288.0,TA,TA,CBlock,TA,TA,Gd,ALQ,454.0,Unf,0.0,864.0,TA,Y,SBrkr,902,918,1,4,Gd,2,Attchd,492.0,Y,417,5,2008,2008.416667,20.41666667,Normal,-93.642579,42.054151,2.44640686803518,2
1594,60,RL,10125,IR1,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2004,2004,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,846.0,Ex,Y,SBrkr,846,748,2,3,Gd,1,Attchd,434.0,Y,348,7,2009,2009.583333,5.583333333,Normal,-93.642344,42.054157,2.441115768970418,2
2240,90,RL,7018,Reg,Lvl,Inside,SawyerW,Duplex,2Story,5,5,1979,1979,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,TA,Y,SBrkr,1120,1120,2,6,TA,0,Detchd,528.0,Y,154,6,2009,2009.5,30.5,Alloca,-93.643788,42.053183,2.418201737228342,2
827,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,7,1955,2007,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,Ex,Y,SBrkr,827,0,1,2,TA,1,Detchd,392.0,Y,0,4,2010,2010.333333,3.333333333,Normal,-93.643635,42.053183,2.4142670868867504,2
1369,20,RL,9910,Reg,Lvl,Inside,Somerst,1Fam,1Story,7,6,2007,2007,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1369.0,Ex,Y,SBrkr,1369,0,2,3,Gd,0,Attchd,605.0,Y,203,9,2007,2007.75,0.75,Partial,-93.643544,42.053185,2.412055771646976,2
1874,60,RL,9428,Reg,Lvl,Inside,Somerst,1Fam,2Story,8,5,2007,2008,Stone,310.0,Gd,TA,PConc,Gd,TA,Av,GLQ,729.0,Unf,0.0,955.0,Ex,Y,SBrkr,955,919,2,3,Gd,1,Attchd,880.0,Y,276,2,2008,2008.166667,0.166666667,Partial,-93.64236,42.053212,2.3839956854036393,2
960,20,RL,9768,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1955,1955,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,100.0,ALQ,247.0,960.0,Gd,Y,SBrkr,960,0,1,2,TA,0,Attchd,330.0,Y,70,2,2009,2009.166667,54.16666667,Normal,-93.642197,42.053227,2.3809143846459206,2
1204,120,RM,4500,Reg,Lvl,FR2,Mitchel,TwnhsE,1Story,6,5,1998,1998,BrkFace,320.0,TA,TA,PConc,Ex,TA,No,GLQ,866.0,Unf,0.0,1204.0,Ex,Y,SBrkr,1204,0,2,2,TA,0,Attchd,412.0,Y,247,6,2009,2009.5,11.5,Normal,-93.641251,42.053258,2.360109233305354,2
2784,60,RL,16692,IR1,Lvl,Inside,NWAmes,1Fam,2Story,7,5,1978,1978,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,790.0,LwQ,469.0,1392.0,TA,Y,SBrkr,1392,1392,3,5,Gd,2,Attchd,564.0,Y,552,7,2006,2006.583333,28.58333333,Normal,-93.641251,42.053108,2.350911928838252,2
1714,120,RL,8147,Reg,HLS,Inside,StoneBr,TwnhsE,1Story,9,5,2005,2005,BrkFace,230.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1191.0,Unf,0.0,1714.0,Ex,Y,SBrkr,1714,0,2,2,Gd,1,Attchd,517.0,Y,211,8,2006,2006.666667,1.666666667,Normal,-93.641296,42.053108,2.3519775597300776,2
1530,20,RL,16158,IR1,Low,Inside,StoneBr,1Fam,1Story,7,5,2005,2005,Stone,16.0,Gd,TA,PConc,Ex,TA,Av,ALQ,1274.0,Unf,0.0,1530.0,Ex,Y,SBrkr,1530,0,2,3,Gd,1,Attchd,430.0,Y,204,6,2009,2009.5,4.5,Normal,-93.642368,42.05306,2.37498094920641,2
788,120,RL,4420,IR1,Lvl,CulDSac,Greens,TwnhsE,1Story,8,5,1980,1980,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,728.0,Unf,0.0,728.0,TA,Y,SBrkr,788,0,1,1,Gd,1,Detchd,484.0,Y,175,6,2010,2010.5,30.5,Normal,-93.642275,42.053067,2.37311511089184,2
1073,20,RL,9981,IR1,Lvl,Corner,Sawyer,1Fam,1Story,5,5,1967,1967,BrkFace,340.0,TA,TA,CBlock,TA,TA,Mn,BLQ,221.0,Unf,0.0,1073.0,Gd,Y,SBrkr,1073,0,1,3,TA,0,Attchd,270.0,Y,90,3,2008,2008.25,41.25,Normal,-93.650321,42.051804,2.527046603241222,2
1114,20,RL,13072,Reg,Lvl,Inside,SawyerW,1Fam,1Story,7,5,2004,2005,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1114.0,Ex,Y,SBrkr,1114,0,1,3,Gd,0,Detchd,576.0,Y,350,5,2009,2009.416667,4.416666667,Normal,-93.650361,42.0518,2.5280895723962815,2
1310,50,RL,7000,Reg,Lvl,Corner,OldTown,1Fam,1.5Fin,6,6,1924,1950,None,0.0,TA,Gd,BrkTil,Fa,TA,No,LwQ,617.0,Unf,0.0,617.0,Gd,Y,SBrkr,865,445,2,2,TA,0,Attchd,398.0,Y,126,5,2006,2006.416667,56.41666667,Normal,-93.6504,42.051797,2.5291567366702092,2
1479,20,RL,10665,IR1,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2003,2003,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1013.0,Unf,0.0,1453.0,Ex,Y,SBrkr,1479,0,2,3,Gd,0,Attchd,558.0,Y,173,6,2007,2007.5,4.5,Normal,-93.65042,42.051795,2.5296793068379864,2
1808,20,RL,13514,IR1,Lvl,Corner,NridgHt,1Fam,1Story,9,5,2008,2008,None,285.0,Ex,TA,PConc,Ex,TA,No,GLQ,1142.0,Unf,0.0,1774.0,Ex,Y,SBrkr,1808,0,2,3,Ex,1,Attchd,850.0,Y,226,3,2009,2009.25,1.25,Normal,-93.65044,42.051793,2.530202195145143,2
864,30,RL,4060,Reg,Lvl,Corner,Edwards,1Fam,1Story,5,8,1922,1950,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,864.0,Ex,Y,SBrkr,864,0,1,2,TA,0,,0.0,Y,96,7,2009,2009.583333,59.58333333,Normal,-93.650397,42.051646,2.520841653336683,2
1468,20,FV,10440,Reg,Lvl,Corner,Somerst,1Fam,1Story,6,5,2005,2005,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1414.0,Unf,0.0,1468.0,Ex,Y,SBrkr,1468,0,2,2,Gd,1,Attchd,528.0,Y,318,5,2010,2010.416667,5.416666667,Normal,-93.650338,42.051652,2.519300784904093,2
1746,20,RL,14892,IR1,HLS,CulDSac,Gilbert,1Fam,1Story,9,5,2006,2007,Stone,160.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1320.0,Unf,0.0,1746.0,Ex,Y,SBrkr,1746,0,2,3,Ex,2,Attchd,758.0,Y,240,10,2009,2009.833333,2.833333333,Normal,-93.650318,42.051653,2.5187227978359608,2
2016,70,RL,26400,Reg,Bnk,FR2,SawyerW,1Fam,2Story,5,7,1880,2007,None,0.0,Gd,TA,PConc,,,,,0.0,,0.0,0.0,Ex,Y,SBrkr,1288,728,1,4,TA,1,Attchd,576.0,P,0,6,2009,2009.5,2.5,Normal,-93.650299,42.051655,2.5182311601901177,2
1482,20,RL,16012,IR1,Lvl,Inside,Edwards,1Fam,1Story,4,4,1954,1968,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,Rec,691.0,Unf,0.0,954.0,Ex,Y,SBrkr,1482,0,2,3,TA,1,2Types,609.0,Y,30,10,2006,2006.833333,38.83333333,Abnorml,-93.647105,42.050084,2.3325955311036974,2
1141,20,RL,13072,Reg,Lvl,Inside,SawyerW,1Fam,1Story,6,5,2005,2005,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1141.0,Ex,Y,SBrkr,1141,0,1,3,TA,0,Detchd,484.0,Y,0,3,2006,2006.25,1.25,Abnorml,-93.647584,42.050206,2.3540293474223852,2
1939,60,FV,10728,Reg,Lvl,Inside,Somerst,1Fam,2Story,8,5,2006,2006,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1095.0,Gd,Y,SBrkr,1095,844,2,3,Gd,1,Attchd,1053.0,Y,243,8,2006,2006.666667,0.666666667,Partial,-93.648275,42.050406,2.386430534268288,2
894,20,RL,13350,IR1,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1974,1974,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,762.0,Unf,0.0,864.0,TA,Y,SBrkr,894,0,1,3,TA,1,Attchd,440.0,Y,241,6,2006,2006.5,32.5,Normal,-93.648778,42.051795,2.478715580089976,2
894,20,RL,9800,Reg,Lvl,Corner,CollgCr,1Fam,1Story,5,7,1972,1972,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,894.0,Unf,0.0,894.0,TA,Y,SBrkr,894,0,1,3,TA,0,Attchd,552.0,Y,256,7,2006,2006.583333,34.58333333,Abnorml,-93.648255,42.050307,2.380368311372143,2
1192,50,RL,10800,Reg,Lvl,Inside,NAmes,1Fam,1.5Fin,4,4,1949,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,720.0,TA,N,FuseA,720,472,1,4,TA,0,,0.0,Y,0,12,2006,2007.0,57.0,Abnorml,-93.643974,42.052269,2.3687443089597155,2
1844,20,RL,10994,IR1,Lvl,Corner,SawyerW,1Fam,1Story,8,5,2005,2006,Stone,366.0,Gd,TA,PConc,Gd,Gd,No,GLQ,976.0,Unf,0.0,1844.0,Ex,Y,SBrkr,1844,0,2,2,Gd,1,Attchd,620.0,Y,209,9,2009,2009.75,3.75,Abnorml,-93.643836,42.052278,2.3656245949546553,2
2338,20,RL,51974,IR1,Lvl,CulDSac,StoneBr,1Fam,1Story,9,5,2006,2007,BrkFace,710.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1101.0,Unf,0.0,2660.0,Ex,Y,SBrkr,2338,0,2,4,Gd,2,Attchd,1110.0,Y,457,6,2007,2007.5,0.5,Partial,-93.643001,42.052337,2.3473930716723754,2
1314,20,RL,9317,IR1,Lvl,Inside,CollgCr,1Fam,1Story,6,5,2006,2006,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1314.0,Gd,Y,SBrkr,1314,0,2,3,Gd,1,Attchd,440.0,Y,22,3,2007,2007.25,1.25,Normal,-93.64287,42.052346,2.344576664788559,2
1419,20,RL,8089,Reg,HLS,Inside,StoneBr,1Fam,1Story,8,6,2007,2007,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,945.0,Unf,0.0,1419.0,Ex,Y,SBrkr,1419,0,2,2,Gd,1,Attchd,567.0,Y,140,10,2007,2007.833333,0.833333333,Partial,-93.642773,42.052347,2.3421620037145234,2
1656,90,RL,9246,IR1,Lvl,Inside,NWAmes,Duplex,1Story,5,5,1973,1973,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1656.0,TA,Y,SBrkr,1656,0,2,4,TA,0,Detchd,506.0,Y,211,11,2008,2008.916667,35.91666667,Normal,-93.64119,42.052456,2.309581348283602,2
1921,90,RL,11136,Reg,Lvl,Corner,Sawyer,Duplex,1Story,6,5,1964,1964,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1921.0,TA,Y,SBrkr,1921,0,2,4,TA,0,Detchd,576.0,Y,180,7,2006,2006.583333,42.58333333,Normal,-93.640924,42.052275,2.292154687469461,2
