"","PID","GrLivArea","SalePrice","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","Prop_Addr","Longitude","Latitude",".group"
"341",528120130,2331,379000,60,"RL",102,12151,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2005,2005,"Gable","CompShg","CemntBd","CmentBd","BrkFace",368,"Gd","TA","PConc","Ex","TA","Av","GLQ",1249,"Unf",0,165,1414,"GasA","Ex","Y","SBrkr",1414,917,0,1,0,2,1,3,1,"Ex",9,"Typ",1,"Gd","BuiltIn",2005,"Fin",3,1003,"TA","TA","Y",192,63,0,0,0,0,"","","",0,8,2008,"WD ","Normal","3101 BECKLEY ST",-93.65369,42.060766,341
"342",528120150,2473,317000,60,"RL",76,9591,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",344,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1143,1143,"GasA","Ex","Y","SBrkr",1143,1330,0,0,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","BuiltIn",2004,"RFn",3,852,"TA","TA","Y",192,151,0,0,0,0,"","","",0,10,2007,"WD ","Normal","3115 BECKLEY ST",-93.654689,42.060576,342
"343",528120160,1713,274900,20,"RL",76,9591,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",262,"Gd","TA","PConc","Ex","TA","Av","GLQ",1088,"Unf",0,625,1713,"GasA","Ex","Y","SBrkr",1713,0,0,1,0,2,0,3,1,"Ex",7,"Typ",1,"Gd","Attchd",2004,"Fin",3,856,"TA","TA","Y",0,26,0,0,170,0,"","","",0,1,2009,"WD ","Normal","3121 BECKLEY ST",-93.654724,42.060576,343
"344",528120170,1531,300000,20,"RL",77,10872,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",122,"Gd","TA","PConc","Ex","Gd","Av","GLQ",1037,"Unf",0,467,1504,"GasA","Ex","Y","SBrkr",1531,0,0,1,0,2,0,2,1,"Ex",6,"Typ",1,"Gd","Attchd",2006,"Fin",3,700,"TA","TA","Y",184,52,0,0,0,0,"","","",0,2,2009,"WD ","Normal","3127 BECKLEY ST",-93.65476,42.060575,344
"345",528138010,1808,324000,20,"RL",102,13514,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","None",285,"Ex","TA","PConc","Ex","TA","No","GLQ",1142,"Unf",0,632,1774,"GasA","Ex","Y","SBrkr",1808,0,0,1,0,2,0,3,1,"Ex",7,"Typ",1,"Gd","Attchd",2008,"Fin",3,850,"TA","TA","Y",200,26,0,0,0,0,"","","",0,3,2009,"WD ","Normal","2908 WESTON DR",-93.652084,42.061678,345
"346",528138020,1822,259000,20,"RL",79,14122,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Hip","CompShg","CemntBd","CmentBd","BrkFace",240,"Gd","TA","PConc","Ex","TA","No","GLQ",28,"Unf",0,1794,1822,"GasA","Ex","Y","SBrkr",1822,0,0,0,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2005,"RFn",3,678,"TA","TA","Y",0,119,0,0,0,0,"","","",0,2,2010,"WD ","Normal","4112 HASTINGS AVE",-93.652336,42.060879,346
"347",528138060,1535,214000,20,"RL",70,10171,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",168,"Gd","TA","PConc","Gd","TA","No","GLQ",2,"Unf",0,1515,1517,"GasA","Ex","Y","SBrkr",1535,0,0,0,0,2,0,3,1,"Gd",7,"Typ",0,"","Attchd",2004,"RFn",2,532,"TA","TA","Y",0,0,0,0,0,0,"","","",0,3,2010,"WD ","Normal","4020 HASTINGS AVE",-93.652307,42.060298,347
"348",528142020,2088,250000,60,"RL",74,8899,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",108,"Ex","TA","PConc","Gd","TA","Av","GLQ",40,"Unf",0,908,948,"GasA","Ex","Y","SBrkr",948,1140,0,0,0,2,1,4,1,"Gd",10,"Typ",1,"Gd","BuiltIn",2007,"Fin",3,656,"TA","TA","Y",100,24,0,0,0,0,"","","",0,6,2008,"WD ","Normal","3122 BECKLEY ST",-93.654734,42.060425,348
"349",528142040,2224,350000,60,"RL",74,8834,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","Stone",216,"Gd","TA","PConc","Ex","TA","No","GLQ",1170,"Unf",0,292,1462,"GasA","Ex","Y","SBrkr",1462,762,0,1,0,2,1,4,1,"Ex",10,"Typ",1,"Gd","Attchd",2004,"Fin",3,738,"TA","TA","Y",184,0,0,0,0,0,"","","",0,6,2009,"WD ","Normal","3108 BECKLEY ST",-93.654652,42.060426,349
"350",528142070,2358,329900,60,"RL",82,11643,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2005,2006,"Hip","CompShg","MetalSd","MetalSd","BrkFace",142,"Gd","TA","PConc","Ex","TA","Av","GLQ",880,"Unf",0,644,1524,"GasA","Ex","Y","SBrkr",1544,814,0,1,0,2,1,4,1,"Ex",10,"Typ",1,"Gd","BuiltIn",2005,"Fin",3,784,"TA","TA","Y",120,34,0,0,0,0,"","","",0,8,2006,"New","Partial","3016 BECKLEY ST",-93.6531488,42.060377,350
"351",528142090,1836,280000,20,"RL",107,11362,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","Stone",42,"Gd","TA","PConc","Ex","TA","Mn","GLQ",1039,"Unf",0,797,1836,"GasA","Ex","Y","SBrkr",1836,0,0,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2004,"Fin",3,862,"TA","TA","Y",125,185,0,0,0,0,"","","",0,3,2009,"WD ","Normal","4017 HASTINGS AVE",-93.652724,42.060178,351
"352",528142110,1944,360000,20,"RL",90,12378,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1274,"Unf",0,622,1896,"GasA","Ex","Y","SBrkr",1944,0,0,1,0,2,0,3,1,"Ex",8,"Typ",3,"Ex","Attchd",2003,"Fin",3,708,"TA","TA","Y",208,175,0,0,0,0,"","","",0,11,2006,"WD ","Normal","3049 HARRISON RD",-93.643412,42.061544,352
"353",528142130,1629,284000,20,"RL",85,10655,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",296,"Gd","TA","PConc","Gd","TA","No","GLQ",1124,"",479,1603,3206,"GasA","Ex","Y","SBrkr",1629,0,0,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2003,"RFn",3,880,"TA","TA","Y",0,0,0,0,0,0,"","","",0,10,2009,"WD ","Normal","3107 HARRISON RD",-93.6541267,42.0599123,353
"354",528142140,2332,316000,60,"RL",85,10574,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",126,"Gd","TA","PConc","Ex","TA","No","GLQ",856,"Unf",0,292,1148,"GasA","Ex","Y","SBrkr",1170,1162,0,1,0,2,1,4,1,"Ex",9,"Typ",1,"Gd","BuiltIn",2004,"Fin",3,756,"TA","TA","Y",224,142,0,0,0,0,"","","",0,7,2008,"WD ","Normal","3113 HARRISON RD",-93.654443,42.0599011,354
"355",528142150,1760,269500,20,"RL",90,12878,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",7,5,2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",418,"Gd","TA","PConc","Gd","TA","No","ALQ",1262,"Unf",0,498,1760,"GasA","Ex","Y","SBrkr",1760,0,0,1,0,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2003,"Fin",2,583,"TA","TA","Y",165,190,0,0,0,0,"","","",0,6,2009,"WD ","Normal","3119 HARRISON RD",-93.6547754,42.0598989,355
"356",528150040,1802,372000,20,"RL",94,13615,"Pave","","IR1","HLS","AllPub","Corner","Mod","NridgHt","Norm","Norm","1Fam","1Story",9,5,2006,2006,"Hip","CompShg","MetalSd","MetalSd","Stone",510,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,1802,1802,"GasA","Ex","Y","SBrkr",1802,0,0,0,0,2,1,3,1,"Ex",7,"Typ",1,"Gd","Attchd",2006,"Fin",3,843,"TA","TA","Y",158,105,0,0,0,0,"","","",0,6,2007,"WD ","Normal","3210 WESTON DR",-93.657492,42.06113,356
"357",528150070,2364,611657,20,"RL",100,12919,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2009,2010,"Hip","CompShg","VinylSd","VinylSd","Stone",760,"Ex","TA","PConc","Ex","TA","Gd","GLQ",2188,"Unf",0,142,2330,"GasA","Ex","Y","SBrkr",2364,0,0,1,0,2,1,2,1,"Ex",11,"Typ",2,"Gd","Attchd",2009,"Fin",3,820,"TA","TA","Y",0,67,0,0,0,0,"","","",0,3,2010,"New","Partial","4101 VALLEY VIEW RD",-93.655051,42.059617,357
"358",528150080,1792,372397,20,"RL",121,13758,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",430,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1232,"Unf",0,560,1792,"GasA","Ex","Y","SBrkr",1792,0,0,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",3,925,"TA","TA","Y",204,49,0,0,0,0,"","","",0,3,2006,"New","Partial","4017 VALLEY VIEW RD",-93.654997,42.059636,358
"359",528150090,1780,378000,20,"RL",131,14828,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2004,2005,"Hip","CompShg","MetalSd","MetalSd","BrkFace",674,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1383,"Unf",0,397,1780,"GasA","Ex","Y","SBrkr",1780,0,0,1,0,2,0,2,1,"Ex",7,"Typ",1,"Gd","Attchd",2004,"Fin",3,816,"TA","TA","Y",144,68,0,0,0,0,"","","",0,8,2006,"WD ","Normal","3203 HARRISON RD",-93.655461,42.059825,359
"360",528150110,2956,342000,60,"RL",99,13069,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",502,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1706,1706,"GasA","Ex","Y","SBrkr",1718,1238,0,0,0,2,1,5,1,"Ex",11,"Typ",1,"Ex","BuiltIn",2004,"RFn",3,916,"TA","TA","Y",194,50,0,0,0,0,"","","",0,8,2007,"WD ","Normal","3215 HARRISON RD",-93.656249,42.059761,360
"361",528150120,2468,354000,60,"RL",99,12099,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",388,"Gd","TA","PConc","Ex","TA","Av","GLQ",970,"Unf",0,166,1136,"GasA","Ex","Y","SBrkr",1136,1332,0,1,0,2,1,4,1,"Gd",10,"Typ",1,"Gd","BuiltIn",2004,"Fin",3,872,"TA","TA","Y",184,154,0,0,0,0,"","","",0,6,2007,"WD ","Normal","3305 HARRISON RD",-93.6565389,42.059677,361
"362",528164040,1792,374000,20,"RL",72,11846,"Pave","","IR1","HLS","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",562,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1567,"Unf",0,225,1792,"GasA","Ex","Y","SBrkr",1792,0,0,1,0,2,0,2,1,"Ex",6,"Typ",1,"Gd","Attchd",2003,"Fin",3,874,"TA","TA","Y",206,49,0,0,0,0,"","","",0,8,2006,"WD ","Normal","3332 FOXLEY DR",-93.657883,42.058544,362
"363",528164060,2470,615000,20,"RL",106,12720,"Pave","","Reg","HLS","AllPub","Inside","Mod","NridgHt","Norm","Norm","1Fam","1Story",10,5,2003,2003,"Hip","CompShg","MetalSd","MetalSd","Stone",680,"Ex","TA","PConc","Ex","TA","Gd","GLQ",2257,"Unf",0,278,2535,"GasA","Ex","Y","SBrkr",2470,0,0,2,0,1,1,1,1,"Ex",7,"Typ",2,"Gd","Attchd",2003,"Fin",3,789,"TA","TA","Y",154,65,0,0,216,144,"Ex","","",0,2,2008,"WD ","Normal","3320 FOXLEY DR",-93.656958,42.058484,363
"364",528166060,2392,386250,20,"RL",103,13472,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",922,"Ex","TA","PConc","Ex","TA","Gd","GLQ",56,"Unf",0,2336,2392,"GasA","Ex","Y","SBrkr",2392,0,0,0,0,2,0,3,1,"Ex",8,"Typ",1,"Ex","Attchd",2003,"Fin",3,968,"TA","TA","Y",248,105,0,0,0,0,"","","",0,6,2009,"WD ","Normal","3214 HARRISON RD",-93.65604,42.059241,364
"365",528166090,2452,445000,20,"RL",110,15274,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",724,"Gd","TA","PConc","Ex","TA","No","GLQ",1972,"Unf",0,480,2452,"GasA","Ex","Y","SBrkr",2452,0,0,2,0,2,0,3,1,"Ex",10,"Typ",1,"Gd","Attchd",2003,"Fin",3,886,"TA","TA","Y",0,116,0,0,0,0,"","MnPrv","",0,7,2009,"WD ","Normal","3201 FOXLEY DR",-93.65486,42.058782,365
"366",528166120,2668,412500,60,"RL",110,13688,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",664,"Gd","TA","PConc","Ex","TA","Av","GLQ",1016,"Unf",0,556,1572,"GasA","Ex","Y","SBrkr",1572,1096,0,1,0,2,1,3,1,"Ex",10,"Typ",2,"Gd","BuiltIn",2003,"Fin",3,726,"TA","TA","Y",400,0,0,0,0,0,"","","",0,3,2008,"WD ","Normal","3301 FOXLEY DR",-93.65572,42.058683,366
"367",528166150,2385,350000,60,"RL",110,14277,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",280,"Gd","TA","PConc","Ex","TA","Mn","GLQ",938,"Unf",0,379,1317,"GasA","Ex","Y","SBrkr",1217,1168,0,1,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2003,"Fin",3,818,"TA","TA","Y",192,228,0,0,0,0,"","","",0,1,2007,"WD ","Normal","3321 FOXLEY DR",-93.65699,42.058634,367
"368",528168030,2400,290000,60,"RL",96,13262,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",186,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1082,1082,"GasA","Ex","Y","SBrkr",1105,1295,0,0,0,3,1,4,1,"Gd",10,"Typ",1,"Gd","BuiltIn",2003,"Fin",3,730,"TA","TA","Y",114,40,0,0,0,0,"","","",0,6,2009,"WD ","Normal","3902 VALLEY VIEW RD",-93.6545189,42.058886,368
"369",528168040,2374,285000,60,"RL",93,11999,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",340,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1181,1181,"GasA","Ex","Y","SBrkr",1234,1140,0,0,0,2,1,4,1,"Ex",10,"Typ",1,"Gd","BuiltIn",2003,"Fin",3,656,"TA","TA","Y",104,100,0,0,0,0,"","","",0,5,2007,"WD ","Normal","3818 VALLEY VIEW RD",-93.6545189,42.058619,369
"370",528170040,2728,437154,60,"RL",56,20431,"Pave","","IR2","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2005,2006,"Hip","CompShg","CemntBd","CmentBd","BrkFace",870,"Ex","TA","PConc","Ex","TA","No","GLQ",1410,"Unf",0,438,1848,"GasA","Ex","Y","SBrkr",1848,880,0,1,0,2,1,4,1,"Ex",10,"Typ",2,"Ex","Attchd",2006,"Fin",3,706,"TA","TA","Y",0,0,0,0,0,0,"","","",0,4,2006,"New","Partial","3108 ROXBORO DR",-93.653084,42.05869,370
"371",528170070,2046,284000,60,"RL",85,10625,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",292,"Gd","TA","PConc","Gd","TA","No","GLQ",866,"Unf",0,132,998,"GasA","Ex","Y","SBrkr",1006,1040,0,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2003,"RFn",3,871,"TA","TA","Y",320,62,0,0,0,0,"","","",0,8,2008,"WD ","Normal","3026 ROXBORO DR",-93.652549,42.058573,371
"372",528172020,1904,275000,60,"RL",74,10927,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",280,"Gd","TA","PConc","Gd","TA","Av","GLQ",546,"Unf",0,512,1058,"GasA","Ex","Y","SBrkr",1058,846,0,1,0,2,1,3,1,"Ex",8,"Typ",1,"Gd","BuiltIn",2003,"Fin",2,736,"TA","TA","Y",179,60,0,0,0,0,"","","",0,6,2006,"WD ","Normal","3038 HARRISON RD",-93.650626,42.059216,372
"373",528172050,1614,245700,20,"RL",70,9926,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Gd","TA","Mn","GLQ",1178,"Unf",0,436,1614,"GasA","Ex","Y","SBrkr",1614,0,0,1,0,2,0,3,1,"Gd",7,"Typ",0,"","Attchd",2005,"RFn",3,878,"TA","TA","Y",100,38,0,0,0,0,"","","",0,5,2007,"WD ","Normal","3020 HARRISON RD",-93.650499,42.059202,373
"374",528172060,1606,255900,20,"RL",70,9658,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",383,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1598,1598,"GasA","Gd","Y","SBrkr",1606,0,0,0,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2006,"RFn",3,871,"TA","TA","Y",230,60,0,0,0,0,"","","",0,7,2009,"WD ","Normal","3016 HARRISON RD",-93.65048,42.0592,374
"375",528172070,1721,232698,20,"RL",71,9254,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Gd","TA","No","GLQ",119,"Unf",0,1602,1721,"GasA","Ex","Y","SBrkr",1721,0,0,1,0,2,0,3,1,"Gd",7,"Typ",0,"","Attchd",2005,"RFn",2,554,"TA","TA","Y",168,27,0,0,0,0,"","","",0,1,2007,"WD ","Normal","3010 HARRISON RD",-93.65045,42.059197,375
"376",528172080,1575,284000,20,"RL",92,10845,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",504,"Gd","TA","PConc","Gd","TA","Mn","GLQ",1149,"Unf",0,454,1603,"GasA","Ex","Y","SBrkr",1575,0,0,1,0,2,0,2,1,"Gd",7,"Typ",1,"TA","Attchd",2003,"Fin",3,732,"TA","TA","Y",216,28,0,0,0,0,"","","",0,6,2008,"WD ","Normal","3003 ROXBORO DR",-93.651216,42.058649,376
"377",528172150,1914,279000,60,"RL",NA,13215,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",112,"Gd","TA","PConc","Gd","TA","No","GLQ",994,"Unf",0,426,1420,"GasA","Ex","Y","SBrkr",1426,488,0,1,0,2,1,3,1,"Gd",9,"Typ",1,"TA","BuiltIn",2004,"RFn",3,746,"TA","TA","Y",168,127,0,0,0,0,"","","",0,2,2006,"WD ","Normal","3105 ROXBORO DR",-93.6534099,42.059017,377
"378",528174010,1362,194700,120,"RL",61,7577,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",256,"Gd","TA","PConc","Gd","TA","Av","ALQ",20,"Unf",0,1342,1362,"GasA","Ex","Y","SBrkr",1362,0,0,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,460,"TA","TA","Y",192,28,0,0,0,0,"","","",0,6,2007,"WD ","Normal","2922 HARRISON RD",-93.649838,42.059175,378
"379",528174020,1302,204000,120,"RL",34,3901,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",182,"Gd","TA","PConc","Gd","TA","Av","ALQ",866,"Unf",0,436,1302,"GasA","Ex","Y","SBrkr",1302,0,0,1,0,1,1,1,1,"Gd",5,"Typ",1,"Gd","Attchd",2005,"RFn",2,631,"TA","TA","Y",110,50,0,0,0,0,"","","",0,8,2007,"New","Partial","2920 HARRISON RD",-93.649828,42.059175,379
"380",528174030,1302,200000,120,"RL",34,3903,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",182,"Gd","TA","PConc","Gd","TA","Av","ALQ",1030,"Unf",0,272,1302,"GasA","Ex","Y","SBrkr",1302,0,0,1,0,1,1,1,1,"Gd",5,"Typ",1,"Gd","Attchd",2005,"RFn",2,631,"TA","TA","Y",110,50,0,0,0,0,"","","",0,5,2007,"WD ","Normal","2916 HARRISON RD",-93.649808,42.059176,380
"381",528174040,1362,207000,120,"RL",41,6289,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",256,"Gd","TA","PConc","Gd","TA","Av","ALQ",762,"Unf",0,600,1362,"GasA","Ex","Y","SBrkr",1362,0,0,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,460,"TA","TA","Y",192,28,0,0,0,0,"","","",0,6,2007,"WD ","Normal","2914 HARRISON RD",-93.649798,42.059176,381
"382",528174050,1358,213000,120,"RL",47,6904,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",240,"Gd","TA","PConc","Gd","TA","Av","ALQ",836,"Unf",0,522,1358,"GasA","Ex","Y","SBrkr",1358,0,0,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,484,"TA","TA","Y",192,36,0,0,0,0,"","","",0,8,2009,"WD ","Normal","2910 HARRISON RD",-93.649779,42.059177,382
"383",528174060,1306,196000,120,"RL",34,5381,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",135,"Gd","TA","PConc","Gd","TA","Av","ALQ",900,"Unf",0,406,1306,"GasA","Ex","Y","SBrkr",1306,0,0,1,0,2,0,1,1,"Gd",5,"Typ",1,"Gd","Attchd",2005,"RFn",2,624,"TA","TA","Y",170,63,0,0,0,0,"","","",0,8,2009,"WD ","Normal","2908 HARRISON RD",-93.649743,42.059179,383
"384",528174070,1306,184500,120,"RL",34,5122,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",135,"Gd","TA","PConc","Gd","TA","Av","GLQ",881,"Unf",0,425,1306,"GasA","Ex","Y","SBrkr",1306,0,0,1,0,2,0,1,1,"Gd",5,"Typ",1,"Gd","Attchd",2005,"RFn",2,624,"TA","TA","Y",170,63,0,0,0,0,"","","",0,3,2009,"WD ","Normal","2904 HARRISON RD",-93.649723,42.059183,384
"385",528174080,1364,185850,120,"RL",43,7052,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",240,"Gd","TA","PConc","Gd","TA","Av","GLQ",659,"Unf",0,705,1364,"GasA","Ex","Y","SBrkr",1364,0,0,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,484,"TA","TA","Y",192,36,0,0,0,0,"","","",0,6,2006,"WD ","Normal","2902 HARRISON RD",-93.649714,42.059184,385
