,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition,Longitude,Latitude,nghbr_Blueste,nghbr_BrDale,nghbr_BrkSide,nghbr_ClearCr,nghbr_CollgCr,nghbr_Crawfor,nghbr_Edwards,nghbr_Gilbert,nghbr_Greens,nghbr_GrnHill,nghbr_IDOTRR,nghbr_Landmrk,nghbr_MeadowV,nghbr_Mitchel,nghbr_NAmes,nghbr_NPkVill,nghbr_NWAmes,nghbr_NoRidge,nghbr_NridgHt,nghbr_OldTown,nghbr_SWISU,nghbr_Sawyer,nghbr_SawyerW,nghbr_Somerst,nghbr_StoneBr,nghbr_Timber,nghbr_Veenker
681,923227100,1360,140000,20,RL,13384,Reg,Lvl,Inside,1Fam,1Story,5,5,1969,1979,BrkFace,194.0,TA,TA,PConc,TA,TA,Av,Rec,119.0,BLQ,344.0,1104.0,Fa,Y,SBrkr,1360,0,1,3,TA,1,Attchd,336.0,Y,160,5,2006,2006.416667,27.41666667,Normal,-93.6888,42.036905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
682,528150090,1780,378000,20,RL,14828,IR1,Lvl,Corner,1Fam,1Story,9,5,2004,2005,BrkFace,674.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1383.0,Unf,0.0,1780.0,Ex,Y,SBrkr,1780,0,2,2,Ex,1,Attchd,816.0,Y,212,8,2006,2006.666667,1.666666667,Normal,-93.688803,42.036089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
683,916252170,1295,230000,120,RM,8239,IR1,Lvl,Inside,TwnhsE,1Story,7,5,1986,1986,None,0.0,Gd,TA,CBlock,,,,,0.0,,0.0,0.0,Gd,Y,SBrkr,1295,0,2,2,Gd,0,Attchd,312.0,Y,0,11,2006,2006.916667,20.91666667,Normal,-93.688804,42.036038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,914475030,1287,173000,85,RL,9360,Reg,Bnk,Inside,1Fam,SFoyer,6,7,1977,1977,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,841.0,LwQ,116.0,957.0,TA,Y,SBrkr,1287,0,1,2,TA,2,Attchd,541.0,Y,461,11,2009,2009.916667,32.91666667,Normal,-93.689449,42.035071,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
685,923225240,1475,127000,160,RM,2665,Reg,Lvl,Inside,TwnhsE,2Story,5,6,1977,1977,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,548.0,Rec,173.0,757.0,Ex,Y,SBrkr,925,550,2,4,TA,1,Attchd,336.0,Y,130,7,2006,2006.583333,29.58333333,Normal,-93.687819,42.034535,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,527108060,2212,309000,60,RL,13751,IR1,HLS,CulDSac,1Fam,2Story,7,5,2005,2006,BrkFace,248.0,Gd,TA,PConc,Gd,TA,Av,GLQ,60.0,Unf,0.0,1700.0,Ex,Y,SBrkr,1700,512,2,3,Gd,1,Attchd,773.0,Y,390,5,2006,2006.416667,0.416666667,Partial,-93.68782,42.034595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,528482090,2466,340000,60,FV,11143,IR1,Lvl,Corner,1Fam,2Story,8,5,2004,2005,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1580.0,Ex,Y,SBrkr,1580,886,3,4,Gd,1,Attchd,610.0,Y,373,12,2007,2008.0,3.0,Normal,-93.687831,42.035666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
688,527358060,1484,175000,20,RL,12243,IR1,Lvl,Inside,1Fam,1Story,5,6,1971,1971,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,998.0,Unf,0.0,1484.0,Gd,Y,SBrkr,1484,0,2,3,TA,1,Attchd,487.0,Y,404,2,2007,2007.166667,36.16666667,Normal,-93.687843,42.036576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
689,903235100,520,68500,30,RM,6324,IR1,Lvl,Inside,1Fam,1Story,4,6,1927,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,Fa,N,SBrkr,520,0,1,1,Fa,0,Detchd,240.0,Y,136,5,2008,2008.416667,58.41666667,Normal,-93.687847,42.036839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,903225040,1274,135000,50,RM,6125,Reg,Lvl,Inside,1Fam,1.5Fin,5,7,1939,1998,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,306.0,Unf,0.0,728.0,Ex,Y,SBrkr,728,546,2,3,TA,0,Detchd,224.0,Y,192,3,2007,2007.25,9.25,Normal,-93.686428,42.036501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,905453080,1508,308030,20,RL,17485,IR2,Lvl,Inside,1Fam,1Story,7,5,2009,2010,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,0.0,1508.0,Ex,Y,SBrkr,1508,0,1,1,Gd,2,Attchd,572.0,Y,0,1,2010,2010.083333,0.083333333,Partial,-93.686428,42.036464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,903227080,1158,120000,50,RM,6000,Reg,Lvl,Corner,1Fam,1.5Fin,6,7,1929,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,862.0,TA,Y,SBrkr,950,208,1,3,TA,1,BuiltIn,208.0,Y,112,7,2008,2008.583333,58.58333333,Normal,-93.686417,42.03548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,908102140,1092,123000,20,RL,9825,Reg,Lvl,Inside,1Fam,1Story,5,5,1966,1966,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,609.0,Unf,0.0,1092.0,TA,Y,SBrkr,1092,0,1,3,TA,0,Attchd,264.0,Y,420,4,2008,2008.333333,42.33333333,Abnorml,-93.686413,42.034569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,534275060,894,141500,20,RL,7436,Reg,Lvl,Inside,1Fam,1Story,4,7,1960,1960,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,734.0,Unf,0.0,894.0,Gd,Y,SBrkr,894,0,1,2,TA,1,Detchd,396.0,Y,360,8,2009,2009.666667,49.66666667,Normal,-93.687694,42.036659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
695,907202080,864,136500,20,RL,7000,IR1,Lvl,CulDSac,1Fam,1Story,5,8,1978,2005,BrkFace,90.0,Gd,Gd,CBlock,TA,TA,No,ALQ,646.0,Unf,0.0,864.0,Ex,Y,SBrkr,864,0,1,3,TA,0,Attchd,336.0,Y,0,7,2009,2009.583333,4.583333333,Normal,-93.686263,42.034533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,532351090,1728,125000,90,RM,9100,Reg,Lvl,Inside,Duplex,1Story,5,5,1963,1963,BrkFace,336.0,TA,TA,CBlock,TA,TA,No,Rec,1332.0,Unf,0.0,1728.0,TA,Y,SBrkr,1728,0,2,6,TA,0,Detchd,504.0,Y,0,11,2006,2006.916667,43.91666667,Abnorml,-93.686263,42.034589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
697,923226300,1092,85500,160,RM,1504,Reg,Lvl,Inside,Twnhs,2Story,4,4,1972,1972,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,252.0,Unf,0.0,546.0,TA,Y,SBrkr,546,546,1,3,TA,0,Attchd,253.0,Y,0,5,2007,2007.416667,35.41666667,Normal,-93.686264,42.0347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,907180130,1501,204000,20,RL,10335,IR1,Lvl,Inside,1Fam,1Story,7,5,1999,1999,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,679.0,Unf,0.0,1490.0,Ex,Y,SBrkr,1501,0,2,3,Gd,0,Attchd,577.0,Y,173,6,2009,2009.5,10.5,Normal,-93.686267,42.035518,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,907412040,1445,186500,20,RL,9750,Reg,Lvl,Inside,1Fam,1Story,7,5,2004,2004,Stone,50.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1445.0,Ex,Y,SBrkr,1445,0,2,3,Gd,0,Attchd,470.0,Y,35,6,2008,2008.5,4.5,Normal,-93.686267,42.035555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,535456100,825,109500,20,RL,7200,Reg,Lvl,Inside,1Fam,1Story,5,7,1954,1954,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,825.0,TA,Y,FuseA,825,0,1,2,TA,0,Attchd,350.0,Y,0,7,2008,2008.583333,54.58333333,Normal,-93.686267,42.035629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
701,528172020,1904,275000,60,RL,10927,Reg,Lvl,Inside,1Fam,2Story,8,5,2005,2005,BrkFace,280.0,Gd,TA,PConc,Gd,TA,Av,GLQ,546.0,Unf,0.0,1058.0,Ex,Y,SBrkr,1058,846,2,3,Ex,1,BuiltIn,736.0,Y,239,6,2006,2006.5,1.5,Normal,-93.686278,42.036466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
702,907175080,1418,226001,20,RL,8696,IR1,Lvl,Inside,1Fam,1Story,7,5,1997,1998,BrkFace,150.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1308.0,Unf,0.0,1418.0,Ex,Y,SBrkr,1418,0,2,3,Gd,1,Attchd,558.0,Y,318,5,2008,2008.416667,10.41666667,Normal,-93.68628,42.036633,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,534427140,1327,150750,20,RL,7388,Reg,Lvl,Corner,1Fam,1Story,5,6,1959,2002,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,405.0,Unf,0.0,1063.0,Gd,Y,SBrkr,1327,0,1,3,Gd,0,Detchd,624.0,Y,0,7,2007,2007.583333,5.583333333,Normal,-93.68665,42.03748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
704,905200010,912,129000,20,RL,8169,Reg,Lvl,Corner,1Fam,1Story,5,7,1966,1966,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,216.0,ALQ,435.0,912.0,Ex,Y,SBrkr,912,0,1,3,Gd,0,Detchd,315.0,Y,204,7,2007,2007.583333,41.58333333,Normal,-93.687804,42.037607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
705,528228555,1266,185485,20,RL,3710,Reg,Lvl,Inside,1Fam,1Story,7,5,2007,2007,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1266.0,Ex,Y,SBrkr,1266,0,2,2,Gd,1,Attchd,388.0,Y,116,8,2007,2007.666667,0.666666667,Partial,-93.685028,42.034555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,905300020,904,144000,80,RL,10200,Reg,Lvl,Inside,1Fam,SLvl,5,8,1970,1970,None,0.0,TA,Gd,PConc,Gd,TA,Av,ALQ,704.0,Unf,0.0,864.0,Ex,Y,SBrkr,904,0,1,3,Gd,0,2Types,912.0,Y,143,6,2008,2008.5,38.5,Normal,-93.685029,42.034678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
707,533253030,1235,214000,120,RL,3760,IR1,Lvl,CulDSac,Twnhs,1Story,8,5,1980,1980,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1009.0,LwQ,182.0,1235.0,Gd,Y,SBrkr,1235,0,1,1,TA,3,Attchd,484.0,Y,211,5,2006,2006.416667,26.41666667,Normal,-93.685037,42.035968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,923228250,1092,75000,160,RM,2001,Reg,Lvl,Inside,Twnhs,2Story,4,5,1970,1970,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,Fa,Y,SBrkr,546,546,1,3,TA,0,Attchd,286.0,Y,0,1,2007,2007.083333,37.08333333,Normal,-93.685185,42.035678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,534128100,1395,162000,60,RL,12936,IR1,Lvl,CulDSac,1Fam,2Story,6,6,1972,1972,None,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,593.0,Unf,0.0,723.0,TA,Y,SBrkr,735,660,1,3,TA,1,Attchd,497.0,Y,410,12,2009,2010.0,38.0,Normal,-93.683957,42.035756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
710,908103090,1088,110000,20,RL,8308,Reg,Lvl,Inside,1Fam,1Story,4,6,1963,1963,Stone,20.0,TA,Gd,CBlock,TA,TA,No,BLQ,132.0,LwQ,841.0,1088.0,TA,Y,SBrkr,1088,0,1,2,TA,0,Detchd,520.0,P,0,6,2007,2007.5,44.5,Normal,-93.6790752,42.0365385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,531369010,1812,193000,60,RL,10628,IR1,Lvl,Corner,1Fam,2Story,7,5,2004,2004,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,835.0,Ex,Y,SBrkr,871,941,2,3,Gd,0,BuiltIn,478.0,Y,237,1,2009,2009.083333,5.083333333,Normal,-93.6791142,42.0362103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
712,535426350,1081,148000,20,RL,12929,IR1,Lvl,Inside,1Fam,1Story,6,6,1960,1993,BrkFace,276.0,TA,TA,CBlock,TA,TA,Gd,GLQ,697.0,Unf,0.0,1081.0,TA,Y,SBrkr,1081,0,1,3,TA,0,CarPort,401.0,Y,118,6,2008,2008.5,15.5,Normal,-93.6790694,42.0360754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
713,527210050,2473,356383,60,RL,12292,IR1,HLS,CulDSac,1Fam,2Story,9,5,2006,2006,BrkFace,184.0,Gd,TA,PConc,Ex,Gd,Gd,GLQ,205.0,Unf,0.0,1094.0,Ex,Y,SBrkr,1102,1371,2,4,Gd,1,BuiltIn,675.0,Y,285,7,2006,2006.583333,0.583333333,Partial,-93.681595,42.035795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
714,923225190,1304,104500,160,RM,2665,Reg,Lvl,Inside,TwnhsE,2Story,5,6,1977,1977,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,264.0,TA,Y,SBrkr,616,688,1,3,TA,1,BuiltIn,336.0,Y,141,5,2006,2006.416667,29.41666667,Normal,-93.680198,42.035287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,923228210,1092,79500,160,RM,1526,Reg,Lvl,Inside,Twnhs,2Story,4,5,1970,1970,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,TA,Y,SBrkr,546,546,1,3,TA,0,,0.0,Y,34,6,2006,2006.5,36.5,Normal,-93.674093,42.036039,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,902401090,1248,93500,90,RM,5976,Reg,Lvl,Inside,Duplex,2Story,5,7,1920,1950,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,624.0,Gd,N,FuseA,624,624,2,2,TA,0,,0.0,N,386,12,2006,2007.0,57.0,Normal,-93.674167,42.036051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
717,528174080,1364,185850,120,RL,7052,IR1,Lvl,Inside,TwnhsE,1Story,7,5,2005,2005,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659.0,Unf,0.0,1364.0,Ex,Y,SBrkr,1364,0,2,2,Gd,1,Attchd,484.0,Y,228,6,2006,2006.5,1.5,Normal,-93.675963,42.036087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
718,910200040,1517,115000,50,RM,8500,Reg,Lvl,Corner,1Fam,1.5Fin,5,7,1919,2005,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,793.0,TA,N,FuseF,997,520,2,3,Fa,0,,0.0,N,144,8,2007,2007.666667,2.666666667,Normal,-93.677205,42.036535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,528294060,1651,185900,60,RL,8390,IR1,Lvl,Inside,1Fam,2Story,7,5,1999,1999,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,831.0,Ex,Y,SBrkr,873,778,2,3,TA,1,BuiltIn,450.0,Y,103,5,2008,2008.416667,9.416666667,Normal,-93.677123,42.036206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,902128150,1436,155000,190,RM,10800,Reg,Lvl,Inside,2fmCon,1.5Fin,6,6,1940,1950,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,590.0,Unf,0.0,884.0,TA,Y,SBrkr,884,552,2,3,TA,2,Detchd,828.0,Y,126,5,2008,2008.416667,58.41666667,Normal,-93.676364,42.035806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
721,535451010,910,116000,20,RL,8892,Reg,Lvl,Corner,1Fam,1Story,5,7,1953,1996,None,0.0,Gd,TA,Stone,TA,TA,Av,Unf,0.0,Unf,0.0,105.0,Gd,Y,SBrkr,910,0,1,3,Gd,0,Attchd,414.0,Y,346,10,2008,2008.833333,12.83333333,Normal,-93.675723,42.035302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
722,533221060,1573,177000,160,FV,2117,Reg,Lvl,Inside,Twnhs,2Story,6,5,2000,2000,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,417.0,Unf,0.0,756.0,Ex,Y,SBrkr,769,804,2,3,Gd,0,Detchd,440.0,Y,32,9,2007,2007.75,7.75,Normal,-93.675743,42.035179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
723,535175050,1215,155000,20,RL,12400,IR1,Lvl,Inside,1Fam,1Story,6,7,1958,1998,BrkFace,176.0,TA,TA,CBlock,TA,Fa,No,Rec,585.0,Unf,0.0,1215.0,TA,Y,FuseA,1215,0,1,3,TA,0,Attchd,297.0,Y,234,6,2009,2009.5,11.5,Normal,-93.677007,42.034678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
724,909451100,1229,137000,160,RM,1488,Reg,Lvl,Inside,TwnhsE,2Story,6,6,1980,1992,None,0.0,TA,Gd,CBlock,Gd,TA,Mn,ALQ,471.0,Unf,0.0,561.0,TA,Y,SBrkr,561,668,1,2,Gd,1,Attchd,462.0,Y,176,10,2009,2009.833333,17.83333333,Normal,-93.677008,42.034747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,905104210,912,125000,20,RL,8521,Reg,Lvl,FR2,1Fam,1Story,5,5,1967,1967,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,842.0,Unf,0.0,912.0,TA,Y,SBrkr,912,0,1,3,TA,1,Detchd,336.0,Y,0,5,2010,2010.416667,43.41666667,Normal,-93.677012,42.035094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
726,907275080,1592,228000,20,RL,11927,Reg,Lvl,Inside,1Fam,1Story,8,5,1994,1995,BrkFace,519.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,408.0,GLQ,465.0,1556.0,Ex,Y,SBrkr,1592,0,2,3,Gd,1,Attchd,484.0,Y,155,6,2007,2007.5,12.5,Normal,-93.674475,42.035946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,907285080,1908,210000,60,RL,8750,Reg,Lvl,Inside,1Fam,2Story,7,5,1994,1995,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,642.0,Unf,0.0,915.0,Ex,Y,SBrkr,933,975,2,4,Gd,1,Attchd,493.0,Y,277,7,2008,2008.583333,13.58333333,Normal,-93.673987,42.035871,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,907285050,1716,191000,60,RL,8750,Reg,Lvl,Inside,1Fam,2Story,7,5,1996,1996,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,880.0,Ex,Y,SBrkr,909,807,2,2,Gd,1,Attchd,512.0,Y,120,7,2009,2009.583333,13.58333333,Normal,-93.673889,42.035857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,528118040,2758,418000,60,RL,13654,IR1,Lvl,CulDSac,1Fam,2Story,9,5,2005,2006,BrkFace,365.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1704.0,Ex,Y,SBrkr,1722,1036,2,4,Ex,1,BuiltIn,814.0,Y,337,5,2007,2007.416667,1.416666667,Normal,-93.673669,42.034793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
730,907255050,1787,275000,20,RL,14781,IR2,Lvl,CulDSac,1Fam,1Story,8,5,2001,2002,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1753.0,Ex,Y,SBrkr,1787,0,2,3,Gd,1,Attchd,748.0,Y,348,8,2006,2006.666667,4.666666667,Normal,-93.673965,42.034614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,905105190,899,130000,20,RL,7800,Reg,Lvl,Inside,1Fam,1Story,5,7,1967,2004,BrkFace,89.0,TA,TA,PConc,TA,TA,No,ALQ,450.0,Unf,0.0,864.0,Ex,Y,SBrkr,899,0,1,3,Gd,0,Attchd,288.0,Y,64,6,2009,2009.5,5.5,Normal,-93.674051,42.034615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
732,923201100,1008,139500,20,RL,12518,IR1,Lvl,Inside,1Fam,1Story,5,7,1968,1968,BrkFace,182.0,TA,TA,CBlock,TA,TA,No,ALQ,532.0,Unf,0.0,1008.0,Gd,Y,SBrkr,1008,0,1,3,Gd,0,Attchd,384.0,Y,144,4,2009,2009.333333,41.33333333,Normal,-93.675716,42.035289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
733,528120030,1743,335000,20,RL,10367,IR1,Lvl,Inside,1Fam,1Story,9,5,2008,2008,Stone,284.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1015.0,Unf,0.0,1739.0,Ex,Y,SBrkr,1743,0,2,3,Ex,1,Attchd,927.0,Y,213,6,2009,2009.5,1.5,Normal,-93.669559,42.034532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
734,907135170,990,138000,20,RL,8072,Reg,Lvl,Inside,1Fam,1Story,5,5,1994,1995,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746.0,Unf,0.0,990.0,Ex,Y,SBrkr,990,0,1,3,TA,0,Detchd,480.0,Y,64,5,2009,2009.416667,14.41666667,Normal,-93.669553,42.034692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,535478010,999,134500,85,RL,10205,IR1,Lvl,Inside,1Fam,SFoyer,5,5,1962,1962,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784.0,Unf,0.0,925.0,TA,Y,SBrkr,999,0,1,3,TA,0,Attchd,300.0,Y,222,5,2006,2006.416667,44.41666667,Normal,-93.669552,42.034724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
736,535180120,1104,133000,20,RL,10425,Reg,Lvl,Inside,1Fam,1Story,5,5,1956,1958,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,774.0,Unf,0.0,1104.0,Gd,Y,SBrkr,1104,0,1,3,TA,0,Attchd,384.0,Y,0,4,2008,2008.333333,50.33333333,Normal,-93.669538,42.035331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
737,534426110,1041,124500,20,RL,9600,Reg,Lvl,Corner,1Fam,1Story,5,6,1959,1959,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,ALQ,991.0,Unf,0.0,1041.0,Ex,Y,SBrkr,1041,0,1,3,TA,0,Attchd,270.0,Y,312,7,2009,2009.583333,50.58333333,Normal,-93.670956,42.035685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
738,535403150,1194,159500,20,RL,8910,Reg,Lvl,Corner,1Fam,1Story,6,6,1959,1959,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,655.0,Ex,Y,SBrkr,1194,0,1,3,TA,1,BuiltIn,539.0,Y,192,7,2006,2006.583333,47.58333333,Normal,-93.670997,42.03569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
