PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition,Longitude,Latitude,cluster
907410100,1611,195800,60,RL,8400,Reg,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2005,2005,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,784.0,Ex,Y,SBrkr,784,827,2,3,Gd,0,Attchd,572.0,Y,180,3,2006,2006.25,1.25,Normal,-93.624767,42.050705,0
903481120,1666,135000,50,RM,5160,Reg,Lvl,Corner,IDOTRR,1Fam,1.5Fin,6,6,1927,1950,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1204.0,TA,Y,FuseA,1204,462,1,3,TA,0,Detchd,384.0,Y,148,8,2009,2009.666667,59.66666667,Normal,-93.625924,42.050683,0
535453180,1242,152000,20,RL,7903,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1960,1960,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,739.0,Unf,0.0,1242.0,Gd,Y,FuseA,1242,0,1,3,TA,0,Attchd,324.0,Y,0,5,2007,2007.416667,47.41666667,Family,-93.625945,42.050682,0
907227110,768,133900,85,RL,7200,Reg,Lvl,Inside,CollgCr,1Fam,SFoyer,5,8,1972,2003,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,660.0,Unf,0.0,768.0,Gd,Y,SBrkr,768,0,1,2,TA,0,Detchd,396.0,Y,192,4,2009,2009.333333,6.333333333,Normal,-93.625966,42.050681,0
531453010,1097,152000,20,RL,9672,Reg,Lvl,Corner,SawyerW,1Fam,1Story,6,5,1984,1985,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,338.0,Unf,0.0,1040.0,TA,Y,SBrkr,1097,0,2,3,TA,0,Attchd,480.0,Y,0,5,2010,2010.416667,25.41666667,Normal,-93.625986,42.05068,0
531478010,1056,107000,20,RH,8900,Reg,Lvl,Inside,SawyerW,1Fam,1Story,4,4,1966,1966,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1056.0,Unf,0.0,1056.0,TA,Y,SBrkr,1056,0,1,2,TA,0,Detchd,384.0,Y,42,11,2006,2006.916667,40.91666667,Normal,-93.625918,42.050533,0
535403200,864,120000,20,RL,7332,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,6,1959,1959,BrkFace,207.0,TA,TA,CBlock,TA,TA,No,BLQ,414.0,Unf,0.0,864.0,Ex,Y,SBrkr,864,0,1,2,Gd,0,Attchd,288.0,Y,168,10,2006,2006.833333,47.83333333,Abnorml,-93.625848,42.050257,0
527254020,2046,372500,20,RL,11844,IR1,Lvl,Inside,StoneBr,1Fam,1Story,8,5,2008,2008,Stone,464.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,2046.0,Ex,Y,SBrkr,2046,0,2,3,Gd,1,Attchd,834.0,Y,404,7,2009,2009.583333,1.583333333,Partial,-93.625846,42.050213,0
527366030,1874,220000,60,FV,7500,Reg,Lvl,Inside,Somerst,1Fam,2Story,8,5,2000,2001,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1058.0,Ex,Y,SBrkr,1058,816,2,3,Gd,1,Attchd,588.0,Y,134,3,2009,2009.25,8.25,Normal,-93.625848,42.049811,7
535325460,2039,167000,30,RL,21299,Reg,Lvl,Inside,NAmes,1Fam,1Story,7,5,1941,1963,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,929.0,Ex,Y,SBrkr,2039,0,1,3,TA,3,2Types,791.0,Y,90,12,2006,2007.0,44.0,Abnorml,-93.625672,42.049996,0
528110040,2552,479069,20,RL,13891,Reg,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2007,2007,Stone,456.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1812.0,Unf,0.0,2552.0,Ex,Y,SBrkr,2552,0,2,3,Ex,2,Attchd,932.0,Y,158,10,2007,2007.833333,0.833333333,Partial,-93.625688,42.05009,0
906392090,1846,233555,20,RL,13377,Reg,Lvl,Corner,CollgCr,1Fam,1Story,6,5,2006,2006,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1576.0,Unf,0.0,1836.0,Gd,Y,SBrkr,1846,0,2,3,Gd,1,Attchd,495.0,Y,32,7,2006,2006.583333,0.583333333,Partial,-93.62569,42.050134,0
535452140,732,118900,20,RL,7200,Reg,Lvl,Corner,NAmes,1Fam,1Story,5,7,1952,1952,None,0.0,TA,Gd,CBlock,TA,Gd,No,ALQ,630.0,BLQ,102.0,732.0,TA,Y,SBrkr,732,0,1,2,TA,0,Detchd,240.0,Y,68,9,2009,2009.75,57.75,Normal,-93.625696,42.050222,0
535151160,1283,140000,20,RL,7763,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,7,1962,1980,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,504.0,BLQ,108.0,931.0,TA,Y,SBrkr,1283,0,1,3,TA,0,Detchd,506.0,Y,0,10,2008,2008.833333,28.83333333,Normal,-93.625707,42.050397,0
535456050,1800,130000,90,RL,8513,Reg,Lvl,Corner,NAmes,Duplex,1Story,5,5,1961,1961,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,1800.0,TA,N,SBrkr,1800,0,2,6,TA,0,,0.0,N,0,11,2008,2008.916667,47.91666667,Abnorml,-93.625709,42.050441,0
903429110,1944,179900,70,RM,9928,Reg,Lvl,Inside,OldTown,1Fam,2Story,7,8,1915,1994,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,672.0,Fa,Y,SBrkr,1272,672,2,3,TA,0,Detchd,216.0,N,52,6,2009,2009.5,15.5,Normal,-93.6256036,42.0488934,7
916455150,1922,282000,20,RL,11305,Reg,Lvl,Inside,Timber,1Fam,1Story,8,5,2002,2002,BrkFace,886.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1329.0,Unf,0.0,1922.0,Ex,Y,SBrkr,1922,0,2,2,Gd,1,Attchd,692.0,Y,265,4,2007,2007.333333,5.333333333,Normal,-93.6257971,42.0488205,7
909425180,1647,217500,20,RL,12984,Reg,Bnk,Inside,Crawfor,1Fam,1Story,5,6,1977,1977,BrkFace,459.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,1283.0,LwQ,147.0,1430.0,Ex,Y,SBrkr,1647,0,2,3,Gd,1,Attchd,621.0,Y,0,3,2006,2006.25,29.25,Normal,-93.62649,42.04845,7
528175050,1358,212500,120,RL,10307,IR1,Lvl,Inside,NridgHt,TwnhsE,1Story,7,5,2007,2008,Stone,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,876.0,Unf,0.0,1350.0,Ex,Y,SBrkr,1358,0,2,2,Gd,1,Attchd,484.0,Y,218,5,2009,2009.416667,1.416666667,Normal,-93.626521,42.048486,7
910205010,1656,126000,80,RM,6000,Reg,Lvl,Inside,IDOTRR,1Fam,SLvl,5,5,1967,1967,None,0.0,Fa,TA,CBlock,Gd,TA,Mn,Rec,257.0,Unf,0.0,624.0,Ex,Y,SBrkr,1092,564,1,3,TA,1,Attchd,288.0,Y,280,7,2008,2008.583333,41.58333333,Normal,-93.658864,42.061472,2
533206020,3005,280750,160,FV,2880,Reg,Lvl,Inside,Somerst,Twnhs,2Story,7,5,2004,2005,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1376.0,Ex,Y,SBrkr,1376,1629,2,3,Gd,1,BuiltIn,704.0,Y,177,7,2009,2009.583333,4.583333333,Normal,-93.658873,42.062046,2
902427040,1248,87000,50,RM,9439,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,5,5,1930,1950,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,324.0,Unf,0.0,912.0,Gd,Y,FuseA,912,336,1,2,TA,0,Detchd,160.0,Y,192,3,2007,2007.25,57.25,Normal,-93.658877,42.0623099,2
528427020,1468,244600,20,RL,9612,Reg,Lvl,Inside,Somerst,1Fam,1Story,8,5,2008,2009,Stone,72.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1468.0,Ex,Y,SBrkr,1468,0,2,3,Gd,1,Attchd,898.0,Y,360,12,2009,2010.0,1.0,Partial,-93.6562749,42.063304,2
528458070,1547,215200,60,FV,8640,Reg,Lvl,Inside,Somerst,1Fam,2Story,7,5,2009,2009,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,756.0,Ex,Y,SBrkr,764,783,2,3,Gd,0,Attchd,614.0,Y,214,6,2010,2010.5,1.5,Normal,-93.654243,42.063141,2
903401030,1716,162500,50,RL,9144,Reg,Lvl,Inside,BrkSide,1Fam,1.5Fin,6,4,1915,2004,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,810.0,Ex,Y,SBrkr,1170,546,2,4,Gd,0,Detchd,672.0,Y,195,3,2008,2008.25,4.25,Normal,-93.658226,42.061901,2
909275040,1603,138000,70,RL,9650,IR1,HLS,Corner,Crawfor,1Fam,2Story,6,3,1923,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,784.0,TA,Y,SBrkr,819,784,1,4,TA,1,Attchd,599.0,Y,217,6,2008,2008.5,58.5,Normal,-93.657828,42.061902,2
527163130,1516,181316,60,RL,8803,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1994,1995,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,600.0,Unf,0.0,707.0,Gd,Y,SBrkr,707,809,2,3,Gd,1,Attchd,409.0,Y,46,7,2009,2009.583333,14.58333333,Normal,-93.657483,42.06128,2
905200350,1138,148000,80,RL,15312,Reg,Lvl,Inside,Sawyer,1Fam,SLvl,6,5,1960,1960,BrkFace,54.0,TA,TA,CBlock,TA,TA,Av,BLQ,588.0,Unf,0.0,1138.0,Ex,Y,SBrkr,1138,0,1,3,TA,1,Attchd,480.0,Y,140,3,2009,2009.25,49.25,Normal,-93.657967,42.061284,2
528363050,2063,315000,20,RL,10750,IR1,Lvl,CulDSac,NoRidge,1Fam,1Story,8,5,1994,1995,BrkFace,634.0,Gd,TA,PConc,Gd,TA,Av,BLQ,236.0,GLQ,1526.0,2024.0,Ex,Y,SBrkr,2063,0,2,3,Gd,2,Attchd,815.0,Y,238,6,2009,2009.5,14.5,Normal,-93.657991,42.061284,2
908154205,4676,184750,60,RL,40094,IR1,Bnk,Inside,Edwards,1Fam,2Story,10,5,2007,2008,Stone,762.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2260.0,Unf,0.0,3138.0,Ex,Y,SBrkr,3138,1538,3,3,Ex,1,BuiltIn,884.0,Y,614,10,2007,2007.833333,-0.166666667,Partial,-93.654241,42.062991,2
903233140,854,132000,45,RM,6120,Reg,Lvl,Corner,BrkSide,1Fam,1.5Unf,7,8,1929,2001,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,832.0,Ex,Y,FuseA,854,0,1,2,TA,0,Detchd,576.0,Y,160,7,2007,2007.583333,6.583333333,Normal,-93.654144,42.062992,2
905107070,1400,149500,60,RL,7844,Reg,Lvl,Inside,Sawyer,1Fam,2Story,6,7,1978,1978,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,ALQ,209.0,Unf,0.0,672.0,TA,Y,SBrkr,672,728,1,3,TA,1,Attchd,440.0,Y,0,3,2006,2006.25,28.25,Normal,-93.653955,42.062994,2
528240020,1720,183500,60,RL,8244,IR1,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2004,2004,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,Ex,Y,SBrkr,840,880,2,3,Gd,1,Attchd,440.0,Y,148,5,2007,2007.416667,3.416666667,Normal,-93.652863,42.062942,2
906225180,1440,224500,90,RL,9069,Reg,Lvl,Inside,SawyerW,Duplex,SFoyer,6,8,1993,1993,None,0.0,Gd,Gd,PConc,Gd,TA,Av,LwQ,261.0,GLQ,1083.0,1344.0,Gd,Y,SBrkr,1440,0,2,2,Gd,0,Attchd,920.0,Y,288,4,2006,2006.333333,13.33333333,Normal,-93.653201,42.062352,2
528114010,1868,415000,20,RL,14780,IR1,HLS,Corner,NridgHt,1Fam,1Story,9,5,2005,2005,BrkFace,568.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1505.0,Unf,0.0,1868.0,Ex,Y,SBrkr,1868,0,2,2,Ex,1,Attchd,1085.0,Y,566,6,2006,2006.5,1.5,Normal,-93.654439,42.062258,2
907126030,990,155000,20,RL,9750,Reg,Low,Inside,CollgCr,1Fam,1Story,5,7,1994,1994,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,722.0,Unf,0.0,990.0,Ex,Y,SBrkr,990,0,1,3,TA,0,Detchd,528.0,Y,168,8,2008,2008.666667,14.66666667,Normal,-93.658224,42.062776,2
904100160,1271,135000,50,RL,21286,Reg,Lvl,Inside,Sawyer,1Fam,1.5Fin,5,5,1948,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,720.0,TA,Y,SBrkr,720,551,2,4,TA,1,Attchd,312.0,Y,108,8,2008,2008.666667,58.66666667,Normal,-93.657835,42.062789,2
909254130,1646,164000,75,RL,7128,Reg,Lvl,Inside,Crawfor,1Fam,2.5Unf,7,5,1941,1950,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,364.0,Unf,0.0,918.0,Gd,Y,SBrkr,918,728,2,4,TA,2,Detchd,240.0,Y,126,8,2007,2007.666667,57.66666667,Normal,-93.6570542,42.0628153,2
535403030,952,128500,20,RL,8300,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,6,1968,1968,BrkFace,86.0,TA,TA,CBlock,TA,TA,Mn,Rec,952.0,Unf,0.0,952.0,Gd,Y,SBrkr,952,0,1,3,TA,0,Attchd,288.0,Y,0,8,2007,2007.666667,39.66666667,Normal,-93.6562861,42.0624082,2
907412010,1720,196500,60,RL,11645,IR1,Lvl,Corner,CollgCr,1Fam,2Story,7,5,2004,2004,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,860.0,Ex,Y,SBrkr,860,860,2,3,Gd,0,Attchd,565.0,Y,70,8,2006,2006.666667,2.666666667,Normal,-93.657444,42.062434,2
903228080,1218,131000,50,RM,6000,Reg,Lvl,Inside,BrkSide,1Fam,1.5Fin,6,6,1941,1950,None,0.0,TA,Gd,BrkTil,TA,Gd,No,ALQ,375.0,Unf,0.0,735.0,Ex,Y,SBrkr,869,349,1,3,TA,1,Detchd,440.0,Y,0,3,2007,2007.25,57.25,Normal,-93.657832,42.062432,2
531452100,1217,151000,120,RL,7175,Reg,Lvl,Inside,SawyerW,TwnhsE,1Story,6,5,1991,1991,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,278.0,Unf,0.0,1217.0,Gd,Y,SBrkr,1217,0,2,2,Gd,0,Attchd,484.0,Y,64,6,2006,2006.5,15.5,Normal,-93.654645,42.062109,2
526302030,1293,149900,20,RL,11027,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,1954,1954,Stone,28.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Rec,539.0,1178.0,Gd,Y,SBrkr,1293,0,2,2,TA,0,Attchd,452.0,Y,280,5,2006,2006.416667,52.41666667,Normal,-93.654437,42.062108,2
902106090,1428,139900,70,RM,6451,Reg,Lvl,Inside,OldTown,1Fam,2Story,7,7,1900,1970,None,0.0,TA,TA,Stone,TA,TA,No,Rec,208.0,Unf,0.0,712.0,Gd,Y,SBrkr,848,580,1,4,TA,0,Detchd,576.0,Y,348,5,2006,2006.416667,36.41666667,Normal,-93.65331,42.061504,2
527161090,1714,180000,60,RL,8637,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1999,2000,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,871.0,Unf,0.0,923.0,Gd,Y,SBrkr,947,767,2,3,TA,1,Attchd,451.0,Y,304,4,2007,2007.333333,7.333333333,Abnorml,-93.657984,42.061134,2
532353120,894,120750,20,RL,6285,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1977,1977,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,138.0,Rec,351.0,894.0,TA,Y,SBrkr,894,0,1,2,TA,0,Detchd,308.0,Y,192,3,2007,2007.25,30.25,Normal,-93.657889,42.061133,2
535453070,1246,154000,20,RL,7500,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,7,1959,1994,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340.0,Rec,906.0,1246.0,Ex,Y,SBrkr,1246,0,1,3,Gd,0,Attchd,305.0,Y,218,5,2010,2010.416667,16.41666667,Normal,-93.657524,42.061131,2
534252110,1422,139900,20,RL,12342,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,1960,1978,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,978.0,TA,Y,SBrkr,1422,0,1,3,TA,1,Attchd,286.0,Y,36,8,2007,2007.666667,29.66666667,Normal,-93.658854,42.060934,2
535327230,1764,100000,20,RL,8838,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,3,1957,1982,None,0.0,TA,TA,BrkTil,,,,,0.0,,0.0,0.0,Gd,Y,SBrkr,1764,0,2,4,TA,1,Attchd,301.0,Y,72,10,2008,2008.833333,26.83333333,Normal,-93.658788,42.060342,2
905425125,2358,240000,50,RL,45600,IR2,Bnk,Inside,ClearCr,1Fam,1.5Fin,6,8,1908,1997,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,907.0,TA,Y,SBrkr,1307,1051,3,5,TA,1,Detchd,360.0,Y,701,9,2008,2008.75,11.75,Normal,-93.657118,42.060272,2
908103280,1127,135000,20,RL,6500,Reg,Lvl,Inside,Edwards,1Fam,1Story,6,6,1976,1976,BrkFace,84.0,TA,TA,CBlock,TA,Ex,No,BLQ,1033.0,Unf,0.0,1127.0,TA,Y,SBrkr,1127,0,1,3,TA,1,Detchd,480.0,Y,138,5,2008,2008.416667,32.41666667,Normal,-93.657149,42.060271,2
528221060,1484,174000,60,RL,12589,IR2,Lvl,Inside,Gilbert,1Fam,2Story,6,5,2005,2005,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,742.0,Ex,Y,SBrkr,742,742,2,3,Gd,1,Attchd,390.0,Y,60,6,2009,2009.5,4.5,Normal,-93.657188,42.06027,2
921128020,2018,378500,20,RL,13214,IR1,HLS,Inside,Timber,1Fam,1Story,9,5,2008,2009,None,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,2002.0,Ex,Y,SBrkr,2018,0,2,3,Ex,1,Attchd,746.0,Y,220,5,2010,2010.416667,1.416666667,Normal,-93.657211,42.06027,2
528174040,1362,207000,120,RL,6289,IR1,Lvl,Inside,NridgHt,TwnhsE,1Story,6,5,2005,2006,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,762.0,Unf,0.0,1362.0,Ex,Y,SBrkr,1362,0,2,2,Gd,1,Attchd,460.0,Y,220,6,2007,2007.5,1.5,Normal,-93.657235,42.060269,2
909256010,1465,131000,50,RL,10164,Reg,Bnk,Inside,SWISU,1Fam,1.5Fin,5,5,1939,1950,None,0.0,TA,TA,CBlock,TA,Fa,Av,LwQ,646.0,Unf,0.0,992.0,Fa,Y,SBrkr,992,473,2,3,TA,2,Detchd,240.0,Y,126,7,2006,2006.583333,56.58333333,Normal,-93.656801,42.060427,2
533212060,1236,152000,160,FV,2544,Reg,Lvl,Inside,Somerst,Twnhs,2Story,6,5,2005,2005,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,376.0,Unf,0.0,600.0,Ex,Y,SBrkr,600,636,2,2,Gd,0,Detchd,480.0,Y,166,5,2010,2010.416667,5.416666667,Normal,-93.6554248,42.061133,2
908204180,1152,61500,90,RL,6882,Reg,Lvl,Corner,Edwards,Duplex,1Story,4,3,1955,1955,BrkCmn,128.0,TA,TA,PConc,,,,,0.0,,0.0,0.0,TA,N,SBrkr,1152,0,2,2,Fa,0,,0.0,N,0,9,2007,2007.75,52.75,Normal,-93.653152,42.061382,2
533223100,1080,147110,160,FV,2403,IR1,Lvl,FR2,Somerst,TwnhsE,2Story,7,5,2003,2003,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,244.0,Unf,0.0,530.0,Ex,Y,SBrkr,530,550,2,2,Gd,0,Attchd,496.0,Y,50,6,2010,2010.5,7.5,Normal,-93.652884,42.061437,2
909176180,1551,137000,50,RL,10890,Reg,Lvl,Inside,SWISU,1Fam,1.5Fin,5,5,1938,1950,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,930.0,Unf,0.0,1058.0,TA,Y,SBrkr,1058,493,2,3,Fa,0,Detchd,240.0,Y,0,7,2006,2006.583333,56.58333333,Normal,-93.653016,42.060835,2
903475040,1382,128500,50,RM,12358,IR1,Lvl,Inside,OldTown,1Fam,1.5Fin,5,6,1941,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,360.0,Unf,0.0,720.0,TA,Y,SBrkr,854,0,1,2,TA,0,Detchd,660.0,Y,237,5,2007,2007.416667,57.41666667,Normal,-93.65332,42.0608079,2
535426195,1600,207500,20,RL,16321,IR1,Lvl,CulDSac,NAmes,1Fam,1Story,5,6,1957,1997,None,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277.0,Unf,0.0,1484.0,TA,Y,SBrkr,1600,0,1,2,TA,2,Attchd,319.0,Y,546,12,2006,2007.0,10.0,Normal,-93.65369,42.060766,2
905103040,1683,172500,60,RL,11184,Reg,Lvl,Inside,Sawyer,1Fam,2Story,6,5,1978,1978,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,226.0,Rec,500.0,918.0,Gd,Y,SBrkr,918,765,2,3,TA,1,Attchd,440.0,Y,243,7,2009,2009.583333,31.58333333,Normal,-93.654689,42.060576,2
528110100,2643,380000,60,RL,13693,Reg,Lvl,Inside,NridgHt,1Fam,2Story,9,5,2006,2006,BrkFace,772.0,Ex,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,2153.0,Ex,Y,SBrkr,2069,574,2,3,Ex,1,BuiltIn,694.0,Y,498,3,2007,2007.25,1.25,Normal,-93.654724,42.060576,2
534431030,1043,137000,20,RL,9724,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,7,1947,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,938.0,Ex,Y,SBrkr,1043,0,1,2,TA,1,Detchd,273.0,Y,173,5,2006,2006.416667,56.41666667,Normal,-93.65476,42.060575,2
905300010,810,130000,85,RL,10820,Reg,Lvl,Corner,Sawyer,1Fam,SFoyer,5,7,1971,1972,BrkFace,153.0,TA,TA,PConc,Gd,TA,Av,GLQ,535.0,Rec,159.0,782.0,Ex,Y,SBrkr,810,0,1,2,TA,0,Detchd,576.0,Y,0,6,2006,2006.5,34.5,Normal,-93.652084,42.061678,2
914474070,1961,215000,60,RL,12209,IR1,Lvl,CulDSac,Mitchel,1Fam,2Story,6,5,2001,2002,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,690.0,Unf,0.0,804.0,Ex,Y,SBrkr,804,1157,2,3,Gd,1,BuiltIn,560.0,Y,317,6,2009,2009.5,7.5,Normal,-93.652336,42.060879,2
534428100,1118,153000,20,RL,11332,IR1,Lvl,Corner,NAmes,1Fam,1Story,5,7,1960,2000,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,528.0,Unf,0.0,1118.0,Ex,Y,SBrkr,1118,0,1,3,Gd,0,Attchd,264.0,Y,290,8,2008,2008.666667,8.666666667,Normal,-93.652307,42.060298,2
533350050,1842,385000,20,RL,50271,IR1,Low,Inside,Veenker,1Fam,1Story,9,5,1981,1987,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810.0,Unf,0.0,1842.0,Gd,Y,SBrkr,1842,0,0,0,Gd,1,Attchd,894.0,Y,929,11,2006,2006.916667,19.91666667,Normal,-93.654734,42.060425,2
908188130,1709,130000,160,RM,2522,Reg,Lvl,Inside,Edwards,Twnhs,2Story,6,5,2004,2006,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,Ex,Y,SBrkr,970,739,2,3,Gd,0,Detchd,380.0,Y,40,4,2006,2006.333333,0.333333333,Normal,-93.654652,42.060426,2
534453150,1252,127000,50,RL,7438,IR1,Lvl,Inside,BrkSide,1Fam,1.5Fin,5,8,1908,1991,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,504.0,Gd,Y,SBrkr,936,316,1,3,TA,0,Attchd,576.0,Y,104,6,2006,2006.5,15.5,Normal,-93.6531488,42.060377,2
528458120,1959,270000,60,FV,9000,Reg,Lvl,Inside,Somerst,1Fam,2Story,8,5,2006,2006,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1088.0,Ex,Y,SBrkr,1088,871,2,3,Gd,1,Attchd,1025.0,Y,254,12,2007,2008.0,2.0,Normal,-93.652724,42.060178,2
535179050,1092,141000,20,RL,14850,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,1957,1957,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,895.0,Unf,0.0,1092.0,TA,Y,FuseA,1092,0,1,2,TA,1,Attchd,299.0,Y,390,5,2006,2006.416667,49.41666667,Normal,-93.643412,42.061544,2
527302185,2064,235000,20,RL,18559,IR1,Lvl,CulDSac,NWAmes,1Fam,1Story,7,5,1978,1978,BrkFace,383.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,1206.0,Rec,186.0,2048.0,TA,Y,SBrkr,2064,0,2,3,Gd,2,Attchd,550.0,Y,200,8,2008,2008.666667,30.66666667,Normal,-93.6541267,42.0599123,2
534128190,2640,256900,60,RL,10400,Reg,Lvl,Inside,NWAmes,1Fam,2Story,6,7,1967,1997,BrkFace,256.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,932.0,Gd,Y,SBrkr,1271,1369,2,5,Gd,1,Attchd,515.0,Y,288,5,2009,2009.416667,12.41666667,Normal,-93.654443,42.0599011,2
528180110,1866,336860,120,RL,10110,IR1,Lvl,Inside,NridgHt,TwnhsE,1Story,9,5,2008,2008,BrkFace,492.0,Ex,TA,PConc,Gd,TA,No,GLQ,372.0,Unf,0.0,1858.0,Ex,Y,SBrkr,1866,0,2,2,Ex,1,Attchd,870.0,Y,48,11,2008,2008.916667,0.916666667,Partial,-93.6547754,42.0598989,2
916176125,2036,375000,20,RL,215245,IR3,Low,Inside,Timber,1Fam,1Story,7,5,1965,1965,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1236.0,Rec,820.0,2136.0,TA,Y,SBrkr,2036,0,2,3,TA,2,Attchd,513.0,Y,0,6,2009,2009.5,44.5,Normal,-93.657492,42.06113,2
