PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition
908275130,1200,130500,50,RL,11767,Reg,Lvl,Inside,Edwards,1Fam,1.5Fin,5,6,1946,1995,None,0,TA,TA,CBlock,TA,TA,No,BLQ,352,Unf,0,768,Ex,Y,SBrkr,768,432,1,3,TA,0,Detchd,240,Y,0,5,2008,2008.416667,13.41666667,Normal
527226040,1424,155000,190,RL,41600,IR1,Lvl,FR2,Gilbert,2fmCon,1Story,5,5,1969,1990,None,0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1047,Unf,0,1100,TA,Y,SBrkr,1424,0,1,3,TA,0,2Types,828,N,144,11,2007,2007.916667,17.91666667,Normal
903458110,1406,89500,50,RM,7920,IR1,Lvl,Inside,IDOTRR,1Fam,1.5Fin,6,7,1920,1950,None,0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,319,TA,Y,FuseA,1035,371,1,3,Fa,0,,0,N,144,3,2008,2008.25,58.25,Normal
535425080,2448,277500,60,RL,18275,IR1,HLS,Inside,NAmes,1Fam,2Story,7,8,1962,1998,None,0,TA,TA,CBlock,TA,TA,Gd,ALQ,636,Unf,0,1438,TA,Y,SBrkr,1900,548,3,3,TA,2,Attchd,441,Y,622,9,2006,2006.75,8.75,Normal
907201220,907,140000,20,RL,16269,IR1,Lvl,CulDSac,CollgCr,1Fam,1Story,5,5,1978,1978,BrkFace,76,TA,TA,BrkTil,Gd,TA,Av,GLQ,625,Unf,0,907,TA,Y,SBrkr,907,0,1,3,TA,0,Attchd,343,Y,72,7,2009,2009.583333,31.58333333,Normal
903426160,1984,160000,60,RM,8094,Reg,Lvl,Inside,OldTown,2fmCon,2.5Unf,6,8,1910,1983,None,0,TA,TA,PConc,TA,TA,Mn,Rec,196,Unf,0,1242,Gd,Y,SBrkr,1242,742,2,5,TA,0,Detchd,360,Y,244,9,2008,2008.75,25.75,Normal
905478140,1342,125000,20,RL,9280,Reg,Lvl,Inside,Edwards,1Fam,1Story,5,6,1951,1951,None,0,TA,TA,CBlock,Fa,TA,No,ALQ,557,Unf,0,1342,Ex,Y,SBrkr,1342,0,1,4,TA,0,Detchd,256,Y,0,4,2007,2007.333333,56.33333333,Normal
906475070,2126,185000,60,RL,28698,IR2,Low,CulDSac,ClearCr,1Fam,2Story,5,5,1967,1967,None,0,TA,TA,PConc,TA,Gd,Gd,LwQ,249,ALQ,764,1013,TA,Y,SBrkr,1160,966,2,3,TA,0,Attchd,538,Y,711,6,2009,2009.5,42.5,Abnorml
907414070,1190,173500,20,RL,8769,Reg,Lvl,FR2,CollgCr,1Fam,1Story,7,5,2005,2005,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,709,Unf,0,1169,Ex,Y,SBrkr,1190,0,2,2,Gd,0,Attchd,578,Y,141,10,2007,2007.833333,2.833333333,Normal
914476050,1004,135000,90,RL,10530,Reg,Lvl,Inside,Mitchel,Duplex,SFoyer,6,5,1977,1977,BrkFace,90,TA,TA,CBlock,Gd,TA,Gd,GLQ,975,Unf,0,975,TA,Y,SBrkr,1004,0,1,2,TA,0,Attchd,504,Y,0,5,2006,2006.416667,29.41666667,Normal
923251180,1224,131000,20,RL,20000,Reg,Lvl,Inside,Mitchel,1Fam,1Story,5,7,1960,1996,None,0,TA,TA,CBlock,TA,TA,No,ALQ,1224,Unf,0,1224,Ex,Y,SBrkr,1224,0,1,4,TA,1,Detchd,576,Y,474,9,2006,2006.75,10.75,Abnorml
528235090,2267,200000,60,RL,8068,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,5,2002,2002,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1010,Ex,Y,SBrkr,1010,1257,2,4,Gd,1,BuiltIn,390,Y,166,12,2009,2010,8,Normal
527355150,2524,278000,20,RL,9600,Reg,Lvl,Inside,NWAmes,1Fam,1Story,8,5,1981,1981,None,0,Gd,TA,PConc,Gd,TA,No,ALQ,1104,Unf,0,2524,TA,Y,SBrkr,2524,0,2,4,Gd,1,Attchd,542,Y,594,7,2009,2009.583333,28.58333333,Normal
527454130,1456,137900,160,RL,2349,Reg,Lvl,Inside,NPkVill,Twnhs,2Story,6,5,1977,1977,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,389,Unf,0,855,TA,Y,SBrkr,855,601,2,3,TA,1,Attchd,440,Y,28,5,2009,2009.416667,32.41666667,Normal
533215020,1638,300000,120,FV,4765,IR1,Lvl,Inside,Somerst,TwnhsE,1Story,9,5,2000,2000,BrkFace,260,Gd,TA,PConc,Gd,TA,Av,GLQ,1027,Unf,0,1614,Ex,Y,SBrkr,1638,0,2,2,Ex,1,Attchd,495,Y,298,7,2008,2008.583333,8.583333333,Normal
526302120,1797,169000,20,RL,11765,IR1,Lvl,Corner,NAmes,1Fam,1Story,5,5,1957,1957,Stone,302,TA,TA,CBlock,TA,TA,Mn,Rec,1127,Unf,0,1617,Fa,Y,SBrkr,1797,0,1,3,TA,1,Attchd,963,Y,0,6,2006,2006.5,49.5,Normal
532378220,941,129200,20,RL,8789,IR1,Lvl,Inside,Sawyer,1Fam,1Story,5,6,1967,1967,None,0,TA,TA,CBlock,TA,TA,Mn,Rec,659,Unf,0,912,TA,Y,SBrkr,941,0,1,3,TA,1,Attchd,288,Y,64,6,2006,2006.5,39.5,Normal
907420110,1536,167000,60,RL,9045,IR1,Lvl,Inside,CollgCr,1Fam,2Story,5,5,2005,2005,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,768,Ex,Y,SBrkr,768,768,2,3,Gd,0,Attchd,400,Y,40,6,2007,2007.5,2.5,Normal
527354100,1472,187500,80,RL,14115,Reg,Lvl,Inside,NWAmes,1Fam,SLvl,7,5,1980,1980,BrkFace,225,TA,TA,CBlock,Gd,TA,Av,GLQ,1036,Unf,0,1372,TA,Y,SBrkr,1472,0,2,3,TA,2,Attchd,588,Y,281,6,2009,2009.5,29.5,Normal
535404080,816,129900,20,RL,7100,IR1,Lvl,Corner,NAmes,1Fam,1Story,5,7,1957,1957,None,0,TA,TA,CBlock,TA,TA,No,GLQ,708,Unf,0,816,TA,Y,FuseA,816,0,1,2,TA,0,Detchd,308,Y,0,7,2006,2006.583333,49.58333333,Normal
906223090,1949,236000,60,RL,9938,Reg,Lvl,Inside,SawyerW,1Fam,2Story,7,5,1993,1994,BrkFace,246,Gd,TA,PConc,Gd,TA,No,GLQ,750,Unf,0,1050,Ex,Y,SBrkr,1062,887,2,3,Gd,1,Attchd,574,Y,246,6,2010,2010.5,16.5,Normal
527450080,1365,125500,160,RM,2160,Reg,Lvl,Inside,BrDale,TwnhsE,2Story,5,6,1973,1973,BrkFace,200,TA,TA,CBlock,TA,TA,No,LwQ,402,Unf,0,765,Gd,Y,SBrkr,765,600,1,3,Gd,1,Attchd,440,Y,36,6,2006,2006.5,33.5,Normal
905352030,2022,192000,60,RL,10005,Reg,Lvl,Inside,ClearCr,1Fam,2Story,7,5,1977,1977,BrkFace,299,TA,TA,CBlock,Gd,TA,No,BLQ,392,Unf,0,1160,Ex,Y,SBrkr,1156,866,2,4,TA,1,Attchd,505,Y,405,3,2008,2008.25,31.25,Normal
923275040,1110,165500,85,RL,9101,IR1,Lvl,Corner,Mitchel,1Fam,SFoyer,5,6,1978,1978,BrkFace,104,TA,Gd,PConc,Gd,TA,Av,GLQ,1097,Unf,0,1097,Ex,Y,SBrkr,1110,0,1,1,Gd,1,Attchd,602,Y,333,7,2009,2009.583333,31.58333333,Normal
906477110,1052,155000,80,RL,8816,Reg,Lvl,Inside,ClearCr,1Fam,SLvl,6,7,1971,1971,BrkFace,80,TA,TA,CBlock,TA,TA,Av,GLQ,504,Unf,0,1010,Gd,Y,SBrkr,1052,0,1,3,TA,0,Attchd,440,Y,0,6,2010,2010.5,39.5,Normal
908103310,1012,127500,90,RL,7840,IR1,Lvl,CulDSac,Edwards,Duplex,SFoyer,6,5,1975,1975,BrkFace,355,TA,TA,CBlock,Gd,TA,Gd,GLQ,976,Unf,0,976,TA,Y,SBrkr,1012,0,2,4,TA,0,,0,Y,0,10,2006,2006.833333,31.83333333,AdjLand
531477040,2020,144000,90,RH,8400,Reg,Lvl,Inside,SawyerW,Duplex,1Story,5,5,1977,1977,BrkFace,320,TA,TA,Slab,,,,,0,,0,0,TA,Y,SBrkr,2020,0,2,4,TA,2,Detchd,630,Y,0,10,2007,2007.833333,30.83333333,Normal
534176230,1645,171000,60,RL,9600,Reg,Lvl,Inside,NWAmes,1Fam,2Story,6,6,1971,1971,None,0,TA,TA,CBlock,TA,TA,No,ALQ,329,Unf,0,715,TA,Y,SBrkr,930,715,1,4,TA,0,Attchd,441,Y,78,6,2010,2010.5,39.5,Normal
907187060,1753,217000,60,RL,12352,IR2,Lvl,CulDSac,CollgCr,1Fam,2Story,7,5,1998,1999,BrkFace,290,Gd,TA,PConc,Gd,TA,No,GLQ,638,Unf,0,853,Ex,Y,SBrkr,853,900,2,3,TA,1,Attchd,534,Y,74,3,2007,2007.25,8.25,Normal
528385050,2061,260000,60,RL,9085,Reg,Lvl,Inside,NoRidge,1Fam,2Story,7,5,1995,1996,BrkFace,286,Gd,TA,PConc,Gd,TA,No,GLQ,816,Unf,0,1070,Ex,Y,SBrkr,1094,967,2,3,Gd,1,Attchd,647,Y,607,11,2009,2009.916667,13.91666667,Normal
908204160,1152,82500,90,RL,6845,Reg,Lvl,Inside,Edwards,Duplex,1Story,4,5,1955,1955,BrkCmn,58,TA,TA,Slab,,,,,0,,0,0,TA,N,FuseF,1152,0,2,2,TA,0,,0,N,0,7,2008,2008.583333,53.58333333,Normal
924100020,1968,172000,60,RL,11075,IR1,Lvl,Inside,Mitchel,1Fam,2Story,5,4,1969,1969,BrkFace,232,TA,TA,CBlock,TA,TA,Av,ALQ,562,LwQ,193,784,Ex,Y,SBrkr,1168,800,2,4,TA,1,Attchd,530,Y,494,9,2008,2008.75,39.75,Normal
902477120,720,34900,30,C (all),7879,Reg,Lvl,Inside,IDOTRR,1Fam,1Story,4,5,1920,1950,None,0,TA,TA,CBlock,TA,TA,No,Rec,495,Unf,0,720,TA,N,FuseA,720,0,1,2,TA,0,,0,N,638,11,2009,2009.916667,59.91666667,Abnorml
907401080,1948,195000,60,RL,12393,IR2,Lvl,FR2,CollgCr,1Fam,2Story,7,5,2004,2005,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,Ex,Y,SBrkr,847,1101,2,4,Gd,1,BuiltIn,434,Y,148,9,2006,2006.75,1.75,Normal
528108120,2334,376162,60,RL,12858,IR1,Lvl,Inside,NridgHt,1Fam,2Story,9,5,2009,2010,Stone,162,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1590,Ex,Y,SBrkr,1627,707,2,3,Ex,1,Attchd,751,Y,277,1,2010,2010.083333,0.083333333,Partial
916403230,1509,175000,80,RL,10200,Reg,Lvl,Inside,Timber,1Fam,SLvl,6,5,1988,1989,BrkFace,219,Gd,TA,CBlock,Gd,TA,Av,GLQ,783,Unf,0,1461,Ex,Y,SBrkr,1509,0,2,3,Gd,1,Attchd,600,Y,224,8,2008,2008.666667,19.66666667,Abnorml
903236040,1072,126500,30,RM,8635,Reg,Lvl,Inside,BrkSide,1Fam,1Story,5,5,1925,1950,None,0,TA,Fa,BrkTil,TA,TA,No,LwQ,134,Unf,0,1072,TA,Y,SBrkr,1072,0,1,2,TA,0,Detchd,1184,P,105,8,2009,2009.666667,59.66666667,Normal
903475060,1889,122000,190,RM,10120,IR1,Bnk,Inside,OldTown,2fmCon,2.5Unf,7,4,1910,1950,None,0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,0,925,TA,N,FuseF,964,925,1,4,TA,1,Detchd,308,N,264,1,2007,2007.083333,57.08333333,Normal
527302090,1664,213000,20,RL,12299,Reg,Lvl,Inside,NWAmes,1Fam,1Story,7,6,1978,1985,Stone,67,TA,TA,CBlock,Gd,TA,No,GLQ,1328,Unf,0,1529,TA,Y,SBrkr,1664,0,2,3,Gd,1,Attchd,663,Y,0,9,2007,2007.75,22.75,Normal
923230120,796,138000,85,RL,6723,Reg,Lvl,Inside,Mitchel,1Fam,SFoyer,5,7,1971,1971,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,796,Unf,0,796,TA,Y,SBrkr,796,0,1,2,TA,0,,0,Y,129,9,2007,2007.75,36.75,Normal
534403420,1374,147000,20,RL,11382,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,1964,1964,BrkFace,212,TA,TA,CBlock,TA,TA,No,ALQ,54,Rec,543,1130,TA,Y,SBrkr,1374,0,1,3,TA,1,Attchd,286,Y,112,8,2007,2007.666667,43.66666667,Normal
902304060,2350,130000,190,RM,9600,Reg,Lvl,Inside,OldTown,2fmCon,2Story,5,5,1920,1960,None,0,TA,TA,BrkTil,TA,TA,No,Rec,234,Unf,0,973,TA,Y,FuseP,1377,973,2,4,TA,0,2Types,393,Y,219,4,2008,2008.333333,48.33333333,Normal
1007100110,1836,103000,70,I (all),56600,IR1,Low,Inside,IDOTRR,1Fam,2.5Unf,5,1,1900,1950,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,686,Ex,Y,SBrkr,1150,686,2,4,TA,0,Detchd,288,N,0,1,2008,2008.083333,58.08333333,Normal
907290090,1630,213000,20,RL,9750,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2000,2001,BrkFace,171,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1630,Ex,Y,SBrkr,1630,0,2,3,Gd,1,Attchd,451,Y,308,10,2009,2009.833333,8.833333333,Normal
907203090,924,110000,20,RL,7990,IR1,Lvl,Inside,CollgCr,1Fam,1Story,5,6,1975,1975,None,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,924,TA,Y,SBrkr,924,0,1,3,TA,0,Detchd,280,Y,0,4,2008,2008.333333,33.33333333,Normal
905102060,1039,131500,190,RL,11625,Reg,Lvl,Inside,Sawyer,2fmCon,1Story,5,4,1965,1965,None,0,TA,TA,PConc,TA,TA,Mn,BLQ,841,Unf,0,1039,Ex,Y,SBrkr,1039,0,1,3,TA,0,Attchd,504,Y,0,4,2010,2010.333333,45.33333333,Normal
907275150,2439,275000,60,RL,12728,Reg,Lvl,Inside,CollgCr,1Fam,2Story,8,5,2001,2001,BrkFace,256,Gd,TA,PConc,Gd,TA,Mn,GLQ,1198,Unf,0,1531,Ex,Y,SBrkr,1531,908,2,4,Gd,1,Attchd,560,Y,305,1,2007,2007.083333,6.083333333,Normal
535152150,1700,165500,20,RL,10552,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,1959,1959,None,0,TA,TA,CBlock,TA,TA,No,Rec,1018,Unf,0,1398,Gd,Y,SBrkr,1700,0,1,4,Gd,1,Attchd,447,Y,38,4,2010,2010.333333,51.33333333,Normal
528365090,2526,290000,60,RL,10120,Reg,Lvl,Inside,NoRidge,1Fam,2Story,8,5,1994,1994,BrkFace,391,Gd,TA,PConc,Gd,TA,No,GLQ,740,Unf,0,1165,Ex,Y,SBrkr,1203,1323,2,4,Gd,1,Attchd,844,Y,387,12,2006,2007,13,Normal
910200080,919,126000,30,RM,7000,Reg,Lvl,Inside,IDOTRR,1Fam,1Story,6,8,1926,1998,None,0,TA,Gd,BrkTil,TA,TA,No,Rec,299,GLQ,40,894,TA,Y,SBrkr,919,0,1,2,TA,0,Detchd,195,P,116,7,2008,2008.583333,10.58333333,Normal
923225080,1040,124000,120,RM,4224,Reg,Lvl,Inside,MeadowV,TwnhsE,1Story,5,6,1975,1975,None,0,TA,TA,PConc,Gd,TA,No,GLQ,769,Unf,0,1040,Gd,Y,SBrkr,1040,0,1,3,TA,0,Attchd,499,Y,100,6,2008,2008.5,33.5,Normal
906402200,3222,320000,60,RL,12376,Reg,Lvl,Corner,SawyerW,1Fam,2Story,7,5,1990,1990,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,1470,Unf,0,1673,Gd,Y,SBrkr,1699,1523,3,5,Gd,2,Attchd,594,Y,367,5,2010,2010.416667,20.41666667,Normal
921128050,1978,425000,20,RL,12633,IR1,HLS,Inside,Timber,1Fam,1Story,9,5,2007,2007,Stone,290,Ex,TA,PConc,Ex,TA,Gd,GLQ,1640,Unf,0,1978,Ex,Y,SBrkr,1978,0,2,2,Ex,1,Attchd,920,Y,360,5,2009,2009.416667,2.416666667,Normal
909250160,789,96500,45,RL,10594,Reg,Lvl,Inside,Crawfor,1Fam,1.5Unf,5,5,1926,1950,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,768,Fa,N,SBrkr,789,0,1,2,TA,0,Detchd,200,Y,112,6,2007,2007.5,57.5,Normal
908225170,784,91900,190,RL,6931,Reg,Lvl,Inside,Edwards,2fmCon,1Story,4,5,1955,1955,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,784,Unf,0,784,TA,N,FuseP,784,0,1,2,TA,0,,0,Y,112,5,2008,2008.416667,53.41666667,Normal
906380060,1838,272500,20,RL,11422,IR1,Lvl,Inside,CollgCr,1Fam,1Story,8,5,2007,2008,Stone,352,Gd,TA,PConc,Ex,TA,Av,GLQ,1359,Unf,0,1838,Ex,Y,SBrkr,1838,0,2,3,Gd,2,Attchd,524,Y,376,4,2009,2009.333333,1.333333333,Normal
527175130,1128,154204,20,RL,18160,Reg,Lvl,Inside,Gilbert,1Fam,1Story,6,6,1964,1964,BrkCmn,138,TA,TA,CBlock,TA,TA,Av,BLQ,550,Unf,0,1302,Fa,Y,SBrkr,1128,0,1,3,TA,1,Attchd,480,P,354,3,2007,2007.25,43.25,Alloca
528480110,1716,200825,60,FV,8125,Reg,Lvl,Inside,Somerst,1Fam,2Story,6,5,2005,2005,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,858,Ex,Y,SBrkr,858,858,2,3,Gd,0,Attchd,615,Y,53,2,2006,2006.166667,1.166666667,Normal
528150070,2364,611657,20,RL,12919,IR1,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2009,2010,Stone,760,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188,Unf,0,2330,Ex,Y,SBrkr,2364,0,2,2,Ex,2,Attchd,820,Y,67,3,2010,2010.25,0.25,Partial
923400040,1750,160000,50,RL,12508,IR1,Lvl,Inside,Mitchel,1Fam,1.5Fin,6,7,1940,1985,None,0,TA,TA,CBlock,Gd,TA,Mn,ALQ,660,Unf,0,983,Ex,Y,SBrkr,983,767,2,4,TA,0,Attchd,423,Y,401,7,2008,2008.583333,23.58333333,Normal
910205020,1192,78000,70,RM,6402,Reg,Lvl,Corner,IDOTRR,1Fam,2Story,5,5,1920,1950,None,0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,596,TA,N,SBrkr,596,596,1,3,TA,0,Detchd,189,N,137,7,2009,2009.583333,59.58333333,Normal
535103050,1820,201800,60,RL,13700,IR1,Lvl,Inside,NAmes,1Fam,2Story,7,6,1965,1988,Stone,288,TA,TA,CBlock,TA,TA,Gd,ALQ,454,Unf,0,864,TA,Y,SBrkr,902,918,1,4,Gd,2,Attchd,492,Y,417,5,2008,2008.416667,20.41666667,Normal
528240150,1594,195500,60,RL,10125,IR1,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2004,2004,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,846,Ex,Y,SBrkr,846,748,2,3,Gd,1,Attchd,434,Y,348,7,2009,2009.583333,5.583333333,Normal
906226120,2240,142953,90,RL,7018,Reg,Lvl,Inside,SawyerW,Duplex,2Story,5,5,1979,1979,None,0,TA,TA,Slab,,,,,0,,0,0,TA,Y,SBrkr,1120,1120,2,6,TA,0,Detchd,528,Y,154,6,2009,2009.5,30.5,Alloca
535327140,827,107500,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,7,1955,2007,None,0,TA,TA,Slab,,,,,0,,0,0,Ex,Y,SBrkr,827,0,1,2,TA,1,Detchd,392,Y,0,4,2010,2010.333333,3.333333333,Normal
528427040,1369,213133,20,RL,9910,Reg,Lvl,Inside,Somerst,1Fam,1Story,7,6,2007,2007,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1369,Ex,Y,SBrkr,1369,0,2,3,Gd,0,Attchd,605,Y,203,9,2007,2007.75,0.75,Partial
528435020,1874,297900,60,RL,9428,Reg,Lvl,Inside,Somerst,1Fam,2Story,8,5,2007,2008,Stone,310,Gd,TA,PConc,Gd,TA,Av,GLQ,729,Unf,0,955,Ex,Y,SBrkr,955,919,2,3,Gd,1,Attchd,880,Y,276,2,2008,2008.166667,0.166666667,Partial
534431130,960,122000,20,RL,9768,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1955,1955,None,0,TA,TA,CBlock,TA,TA,No,Rec,100,ALQ,247,960,Gd,Y,SBrkr,960,0,1,2,TA,0,Attchd,330,Y,70,2,2009,2009.166667,54.16666667,Normal
923203110,1204,162000,120,RM,4500,Reg,Lvl,FR2,Mitchel,TwnhsE,1Story,6,5,1998,1998,BrkFace,320,TA,TA,PConc,Ex,TA,No,GLQ,866,Unf,0,1204,Ex,Y,SBrkr,1204,0,2,2,TA,0,Attchd,412,Y,247,6,2009,2009.5,11.5,Normal
527356020,2784,250000,60,RL,16692,IR1,Lvl,Inside,NWAmes,1Fam,2Story,7,5,1978,1978,BrkFace,184,TA,TA,CBlock,Gd,TA,No,BLQ,790,LwQ,469,1392,TA,Y,SBrkr,1392,1392,3,5,Gd,2,Attchd,564,Y,552,7,2006,2006.583333,28.58333333,Normal
527252090,1714,318000,120,RL,8147,Reg,HLS,Inside,StoneBr,TwnhsE,1Story,9,5,2005,2005,BrkFace,230,Gd,TA,PConc,Ex,TA,Gd,GLQ,1191,Unf,0,1714,Ex,Y,SBrkr,1714,0,2,2,Gd,1,Attchd,517,Y,211,8,2006,2006.666667,1.666666667,Normal
527258020,1530,260000,20,RL,16158,IR1,Low,Inside,StoneBr,1Fam,1Story,7,5,2005,2005,Stone,16,Gd,TA,PConc,Ex,TA,Av,ALQ,1274,Unf,0,1530,Ex,Y,SBrkr,1530,0,2,3,Gd,1,Attchd,430,Y,204,6,2009,2009.5,4.5,Normal
533253060,788,155000,120,RL,4420,IR1,Lvl,CulDSac,Greens,TwnhsE,1Story,8,5,1980,1980,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,728,Unf,0,728,TA,Y,SBrkr,788,0,1,1,Gd,1,Detchd,484,Y,175,6,2010,2010.5,30.5,Normal
905107380,1073,120000,20,RL,9981,IR1,Lvl,Corner,Sawyer,1Fam,1Story,5,5,1967,1967,BrkFace,340,TA,TA,CBlock,TA,TA,Mn,BLQ,221,Unf,0,1073,Gd,Y,SBrkr,1073,0,1,3,TA,0,Attchd,270,Y,90,3,2008,2008.25,41.25,Normal
531375040,1114,159000,20,RL,13072,Reg,Lvl,Inside,SawyerW,1Fam,1Story,7,5,2004,2005,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1114,Ex,Y,SBrkr,1114,0,1,3,Gd,0,Detchd,576,Y,350,5,2009,2009.416667,4.416666667,Normal
535355100,1310,112000,50,RL,7000,Reg,Lvl,Corner,OldTown,1Fam,1.5Fin,6,6,1924,1950,None,0,TA,Gd,BrkTil,Fa,TA,No,LwQ,617,Unf,0,617,Gd,Y,SBrkr,865,445,2,2,TA,0,Attchd,398,Y,126,5,2006,2006.416667,56.41666667,Normal
907192120,1479,226000,20,RL,10665,IR1,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2003,2003,BrkFace,167,Gd,TA,PConc,Gd,TA,Av,GLQ,1013,Unf,0,1453,Ex,Y,SBrkr,1479,0,2,3,Gd,0,Attchd,558,Y,173,6,2007,2007.5,4.5,Normal
528138010,1808,324000,20,RL,13514,IR1,Lvl,Corner,NridgHt,1Fam,1Story,9,5,2008,2008,None,285,Ex,TA,PConc,Ex,TA,No,GLQ,1142,Unf,0,1774,Ex,Y,SBrkr,1808,0,2,3,Ex,1,Attchd,850,Y,226,3,2009,2009.25,1.25,Normal
908229020,864,99900,30,RL,4060,Reg,Lvl,Corner,Edwards,1Fam,1Story,5,8,1922,1950,None,0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,0,864,Ex,Y,SBrkr,864,0,1,2,TA,0,,0,Y,96,7,2009,2009.583333,59.58333333,Normal
528480090,1468,271500,20,FV,10440,Reg,Lvl,Corner,Somerst,1Fam,1Story,6,5,2005,2005,None,0,Gd,TA,PConc,Ex,TA,No,GLQ,1414,Unf,0,1468,Ex,Y,SBrkr,1468,0,2,2,Gd,1,Attchd,528,Y,318,5,2010,2010.416667,5.416666667,Normal
527108070,1746,377500,20,RL,14892,IR1,HLS,CulDSac,Gilbert,1Fam,1Story,9,5,2006,2007,Stone,160,Ex,TA,PConc,Ex,TA,Gd,GLQ,1320,Unf,0,1746,Ex,Y,SBrkr,1746,0,2,3,Ex,2,Attchd,758,Y,240,10,2009,2009.833333,2.833333333,Normal
906226060,2016,131000,70,RL,26400,Reg,Bnk,FR2,SawyerW,1Fam,2Story,5,7,1880,2007,None,0,Gd,TA,PConc,,,,,0,,0,0,Ex,Y,SBrkr,1288,728,1,4,TA,1,Attchd,576,P,0,6,2009,2009.5,2.5,Normal
908275290,1482,125000,20,RL,16012,IR1,Lvl,Inside,Edwards,1Fam,1Story,4,4,1954,1968,BrkFace,60,TA,TA,CBlock,TA,TA,No,Rec,691,Unf,0,954,Ex,Y,SBrkr,1482,0,2,3,TA,1,2Types,609,Y,30,10,2006,2006.833333,38.83333333,Abnorml
531375070,1141,142500,20,RL,13072,Reg,Lvl,Inside,SawyerW,1Fam,1Story,6,5,2005,2005,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1141,Ex,Y,SBrkr,1141,0,1,3,TA,0,Detchd,484,Y,0,3,2006,2006.25,1.25,Abnorml
528480070,1939,266000,60,FV,10728,Reg,Lvl,Inside,Somerst,1Fam,2Story,8,5,2006,2006,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1095,Gd,Y,SBrkr,1095,844,2,3,Gd,1,Attchd,1053,Y,243,8,2006,2006.666667,0.666666667,Partial
905300080,894,142500,20,RL,13350,IR1,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1974,1974,None,0,TA,TA,CBlock,TA,TA,No,ALQ,762,Unf,0,864,TA,Y,SBrkr,894,0,1,3,TA,1,Attchd,440,Y,241,6,2006,2006.5,32.5,Normal
907203040,894,149900,20,RL,9800,Reg,Lvl,Corner,CollgCr,1Fam,1Story,5,7,1972,1972,None,0,TA,TA,PConc,TA,TA,No,ALQ,894,Unf,0,894,TA,Y,SBrkr,894,0,1,3,TA,0,Attchd,552,Y,256,7,2006,2006.583333,34.58333333,Abnorml
535450180,1192,135000,50,RL,10800,Reg,Lvl,Inside,NAmes,1Fam,1.5Fin,4,4,1949,1950,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,720,TA,N,FuseA,720,472,1,4,TA,0,,0,Y,0,12,2006,2007,57,Abnorml
