,GrLivArea,MSZoning,LotFrontage,LotArea,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,SaleCondition,price_sfgr,price_sf,perc_1stflr,house_footprint,house_ga_footprint,RoomSize,QualXSF,CondXSF,BsmtGLQSF,BsmtALQSF,BsmtBLQSF,BsmtRecSF,BsmtLwQSF,Bsmt_Y,OutdoorSpace,AgeSold,gaudist_LincolnGrand,gaudist_GreekCircle,gaudist_OntarioND,gaudist_Stange13,gaudist_Grand13,gaudist_Grand24,gaudist_BloomStange,gaudist_IC3069
634,1605,RM,60.0,5790,Corner,1Fam,2Story,3,6,None,0.0,Gd,Gd,CBlock,Fa,TA,No,840.0,840.0,Gd,840,765,0,0.0,0.0,2,0,3,2,TA,8,0,1.0,379.0,Normal,66.91588785046729,43.92638036809816,0.5233644859813084,0.1450777202072538,0.2105354058721934,200.625,4815,9630,0.0,0.0,0.0,0.0,0.0,1,202,60,0.7591665677252003,0.25743220839049935,0.007217180715034716,0.3233187333110829,0.9498784984023133,0.6850612081381842,0.10565079660175988,0.034682429715081245
635,2855,RL,72.0,9233,Inside,1Fam,2Story,9,5,BrkFace,877.0,Gd,TA,PConc,Ex,TA,Av,358.0,1540.0,Ex,1540,1315,0,1.0,0.0,2,1,4,1,Ex,9,1,3.0,774.0,Normal,141.85639229422063,92.15017064846415,0.5394045534150613,0.1667930250189537,0.2506227661648434,317.22222222222223,25695,14275,1182.0,0.0,0.0,0.0,0.0,1,302,6,0.028795807238589183,0.06357311291425985,0.1819269443307392,0.38469903093647667,0.11020993238961624,0.23144643846350618,0.9208288143129992,3.265570862943164e-05
636,1296,RL,54.0,6853,Inside,1Fam,1Story,8,5,BrkFace,136.0,Gd,TA,PConc,Ex,TA,No,262.0,1267.0,Ex,1296,0,0,1.0,0.0,2,0,2,1,Gd,6,0,2.0,471.0,Normal,169.7530864197531,85.83690987124463,1.0,0.1891142565299868,0.2578432803151904,216.0,10368,6480,1005.0,0.0,0.0,0.0,0.0,1,217,7,0.09818016666187518,0.29140134743017065,0.013666786477738143,0.04002927257419373,0.020015026346763613,0.002523514846179951,0.0004861201631230965,0.20366852343673186
637,1086,RL,85.0,10200,Inside,1Fam,1Story,5,7,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,404.0,1086.0,Gd,1086,0,0,1.0,0.0,1,0,3,1,TA,6,0,2.0,490.0,Normal,133.4254143646409,66.71270718232044,1.0,0.1064705882352941,0.1545098039215686,181.0,5430,7602,0.0,320.0,362.0,0.0,0.0,1,0,7,0.6042502863403896,0.25141696907816846,0.014198783130001861,0.44111889621248557,0.9682882070897467,0.8850240180064664,0.22451712250313552,0.013303650149028144
638,1176,RL,85.0,13770,Corner,1Fam,1Story,5,6,BrkFace,340.0,TA,TA,CBlock,TA,TA,Mn,95.0,1158.0,TA,1176,0,0,1.0,0.0,1,0,3,1,TA,6,2,1.0,303.0,Normal,116.49659863945578,58.69751499571551,1.0,0.0854030501089324,0.1074074074074074,196.0,5880,7056,0.0,0.0,873.0,190.0,0.0,1,0,9,0.09880953850225732,0.4426969628995284,0.7189187692928929,0.705814433828723,0.13055827991818472,0.09874696553192394,0.24687808967972852,0.0013284206498779347
639,1218,FV,62.0,7500,Inside,1Fam,1Story,7,5,Stone,210.0,Gd,TA,PConc,Gd,TA,No,316.0,1218.0,Ex,1218,0,0,1.0,0.0,2,0,2,1,Gd,6,0,2.0,462.0,Partial,189.11986863711,94.559934318555,1.0,0.1624,0.224,203.0,8526,6090,902.0,0.0,0.0,0.0,0.0,1,336,0,0.09362898306360631,0.1320770173767154,0.1346610984453427,0.5836465172836615,0.2876226753600503,0.48960259237829395,0.9452719643663454,0.0002270588185252158
640,1500,RL,53.0,4045,Inside,TwnhsE,1Story,7,5,BrkFace,45.0,Gd,TA,PConc,Gd,TA,Av,286.0,1356.0,Ex,1500,0,0,1.0,0.0,2,0,2,1,Gd,6,1,3.0,648.0,Partial,164.38533333333334,86.33683473389355,1.0,0.3708281829419035,0.5310259579728059,250.0,10500,7500,1070.0,0.0,0.0,0.0,0.0,1,181,0,0.019796375124219074,0.021517605088210948,0.035952054675707244,0.19709884444808903,0.1080622375843363,0.31940403148842994,0.9015332033616429,1.1984772092554781e-05
641,1456,RL,24.0,2280,FR2,Twnhs,2Story,6,6,None,0.0,TA,TA,CBlock,TA,TA,No,341.0,855.0,TA,855,601,0,0.0,0.0,2,1,3,1,Gd,6,1,2.0,440.0,Normal,102.9532967032967,64.8636953699697,0.5872252747252747,0.375,0.5679824561403509,242.66666666666663,8736,8736,0.0,514.0,0.0,0.0,0.0,1,173,35,0.18697429265845433,0.09996088267909868,0.02171692160886806,0.39707727586121405,0.5554519255320883,0.9172428383081678,0.6123536665028222,0.0007428597923746607
642,1427,RL,87.0,11104,Inside,1Fam,SLvl,6,6,None,0.0,TA,TA,CBlock,TA,TA,Av,599.0,1427.0,Gd,1427,0,0,0.0,1.0,2,0,4,1,TA,7,0,2.0,516.0,Normal,128.24106517168886,64.12053258584443,1.0,0.1285122478386167,0.1749819884726224,203.8571428571429,8562,8562,828.0,0.0,0.0,0.0,0.0,1,0,39,0.1811806406474795,0.15479090079932584,0.062302601935781375,0.5807383837010447,0.5030937140098021,0.7780187583669771,0.7887238493466365,0.0007052057455242745
643,918,RL,55.0,7892,Inside,TwnhsE,1Story,6,5,None,0.0,TA,TA,CBlock,Gd,TA,No,918.0,918.0,TA,918,0,0,0.0,0.0,2,0,2,1,TA,5,1,1.0,264.0,Normal,108.38779956427015,54.19389978213508,1.0,0.1163203243791181,0.1497719209325899,183.6,5508,4590,0.0,0.0,0.0,0.0,0.0,1,28,31,0.0044208593225521925,0.07294968403010309,0.9351902111040467,0.1329452574969461,0.006065770236496446,0.0047454164906649355,0.049016425291118694,3.1204577737111476e-05
644,480,C (all),50.0,9000,Inside,1Fam,1Story,2,3,None,0.0,TA,TA,CBlock,TA,TA,Av,430.0,480.0,TA,480,0,0,1.0,0.0,0,0,1,1,TA,4,0,1.0,308.0,Abnorml,73.56458333333333,36.782291666666666,1.0,0.0533333333333333,0.0875555555555555,120.0,960,1440,0.0,0.0,50.0,0.0,0.0,1,0,56,0.9397724354879313,0.3921975535353244,0.005083888289601925,0.20118188682121274,0.5835718380555411,0.21488485733644416,0.018574804583134936,0.2439283321547499
645,1744,RL,38.0,9453,CulDSac,1Fam,2Story,7,7,None,0.0,Gd,TA,PConc,Gd,TA,No,594.0,996.0,Ex,1014,730,0,0.0,0.0,2,1,3,1,Gd,7,0,2.0,457.0,Normal,111.52522935779815,70.98540145985402,0.5814220183486238,0.1072675341161536,0.1556119750343806,249.14285714285717,12208,12208,0.0,0.0,402.0,0.0,0.0,1,678,7,0.003949191341159288,0.06379489230342988,0.9263559106875996,0.13236382273826958,0.005994750213863975,0.0051672662481579736,0.05855493997446078,2.1618484765250343e-05
646,1627,RM,69.0,9142,Inside,2fmCon,2Story,5,5,None,0.0,TA,Fa,BrkTil,Fa,TA,No,797.0,797.0,TA,830,797,0,0.0,0.0,2,0,4,2,TA,10,0,2.0,420.0,Normal,85.74062692071297,57.54950495049505,0.510141364474493,0.0907897615401443,0.1367315685845548,162.7,8135,8135,0.0,0.0,0.0,0.0,0.0,1,252,2,0.9191416405250096,0.41462162790281326,0.013036736213282782,0.4047540016757146,0.9335901102907551,0.5509939653827596,0.09055827686415706,0.06412501830689533
647,1797,RL,74.0,12961,Inside,1Fam,2Story,6,5,None,0.0,Gd,Gd,PConc,Gd,TA,Mn,208.0,1152.0,Ex,1152,645,0,1.0,0.0,2,1,3,1,Gd,7,1,2.0,616.0,Normal,128.54757929883138,78.33163784333672,0.6410684474123539,0.0888820307075071,0.1364092276830491,256.7142857142857,10782,8985,944.0,0.0,0.0,0.0,0.0,1,474,16,0.05633961940427866,0.014552624009463437,8.934659610892576e-06,0.0010550050820293123,0.007931426665293352,0.0007042609126792853,6.768016406511501e-06,0.8522802626769997
648,1951,RM,56.0,7745,Inside,2fmCon,1.5Fin,4,6,None,0.0,Gd,TA,PConc,TA,TA,No,938.0,938.0,Gd,1084,867,0,0.0,0.0,2,0,4,2,Fa,9,0,2.0,576.0,Normal,57.15017939518196,38.59466943579093,0.5556125064069708,0.1399612653324725,0.2143318269851517,216.77777777777777,7804,11706,0.0,0.0,0.0,0.0,0.0,1,34,56,0.8829785158062654,0.3902499764071488,0.013209982967097576,0.4153229731043631,0.9595680045259123,0.6042699674682022,0.10497307422419902,0.05210592440464759
649,1506,RL,70.0,8251,Inside,1Fam,1Story,7,5,BrkFace,143.0,Gd,TA,PConc,Gd,Gd,Av,716.0,1494.0,Ex,1506,0,0,1.0,0.0,2,0,3,1,Gd,7,1,2.0,672.0,Normal,165.3386454183267,83.0,1.0,0.1825233305053933,0.2639680038783177,215.14285714285717,10542,7530,778.0,0.0,0.0,0.0,0.0,1,227,1,0.08050420062609757,0.10073072440250756,0.09951766106365353,0.501765668701437,0.2728564424280985,0.5105072998132031,0.9714196210857076,0.0001589170571384183
650,1117,RL,39.0,9638,CulDSac,1Fam,SLvl,6,6,None,0.0,TA,TA,CBlock,TA,TA,Av,541.0,1029.0,TA,1117,0,0,1.0,0.0,1,0,3,1,TA,6,1,2.0,542.0,Normal,131.6025067144136,68.4995340167754,1.0,0.1158954139863042,0.1721311475409836,186.16666666666663,6702,6702,0.0,368.0,0.0,120.0,0.0,1,292,31,0.027265619277938306,0.29528299535025426,0.5854141875932847,0.1897777090787031,0.017111128678642486,0.006327214961147338,0.017192911193777898,0.001759949002275119
651,1987,RL,91.0,14303,Corner,1Fam,1Story,8,5,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,672.0,1986.0,Ex,1987,0,0,1.0,0.0,2,0,2,1,Gd,7,1,2.0,691.0,Normal,151.7362858580775,75.88723886232066,1.0,0.1389219044955603,0.1872334475284905,283.85714285714283,15896,9935,1314.0,0.0,0.0,0.0,0.0,1,298,14,0.07326716869432807,0.1534565166212092,0.252534965193218,0.6244483424361156,0.20706912604429745,0.32516229607940483,0.8663749665172534,0.00018706976635593964
652,884,RL,37.0,9180,CulDSac,1Fam,SFoyer,5,7,None,0.0,TA,TA,CBlock,Gd,TA,Av,0.0,840.0,Gd,884,0,0,1.0,0.0,1,0,2,1,Gd,5,0,2.0,504.0,Normal,162.89592760180994,83.52668213457076,1.0,0.0962962962962963,0.15119825708061,176.8,4420,6188,0.0,747.0,0.0,0.0,93.0,1,240,24,0.00493319951122274,0.07590169296407433,0.9494011524269795,0.14757602915513712,0.007140055656046452,0.005880147324852318,0.05995178384277342,3.120187438484227e-05
653,1721,RL,87.0,10532,Corner,1Fam,1Story,5,3,Stone,275.0,TA,TA,CBlock,TA,TA,Mn,0.0,988.0,Gd,1721,0,0,1.0,0.0,2,0,3,1,TA,7,2,2.0,626.0,Abnorml,84.253341080767,53.52528608342562,1.0,0.1634067603494113,0.2228446638815039,245.8571428571429,8605,5163,0.0,0.0,0.0,988.0,0.0,1,134,48,0.11760494835080232,0.5019599995591649,0.6805631801747618,0.7304824613557657,0.14518812707159384,0.10289595255749957,0.22621910672311035,0.0019257457527695945
654,1142,RL,74.0,7733,Inside,1Fam,1Story,6,5,None,0.0,TA,TA,PConc,TA,TA,Mn,1118.0,1142.0,Ex,1142,0,0,0.0,0.0,1,1,3,1,Gd,5,0,0.0,0.0,Normal,122.15411558669,61.077057793345006,1.0,0.1476787792577266,0.1476787792577266,228.4,6852,5710,24.0,0.0,0.0,0.0,0.0,1,54,1,0.0013163376692875589,0.029473830310119225,0.7796349126720268,0.06772525181633694,0.0021266285399358384,0.001944798233178945,0.0333901078014536,5.343471916953277e-06
655,987,RM,21.0,1890,Inside,Twnhs,2Story,6,6,BrkFace,422.0,TA,TA,CBlock,TA,TA,No,0.0,483.0,Gd,483,504,0,0.0,0.0,1,1,2,1,TA,5,0,1.0,352.0,Normal,101.82370820668692,68.36734693877551,0.4893617021276595,0.2555555555555555,0.4417989417989418,197.4,5922,5922,0.0,0.0,0.0,0.0,483.0,1,411,36,0.167046260560477,0.09441243429913185,0.02377294722663331,0.3963357229919062,0.5163939705614335,0.8858217404293715,0.6561802632158213,0.0005845934884191596
656,1344,RL,74.0,9503,Inside,1Fam,1Story,5,5,None,0.0,TA,TA,CBlock,TA,TA,No,193.0,1024.0,TA,1344,0,0,1.0,0.0,1,0,2,1,TA,6,1,1.0,484.0,Normal,107.14285714285714,60.810810810810814,1.0,0.1414290224139745,0.1923603072713879,224.0,6720,6720,0.0,457.0,0.0,374.0,0.0,1,344,24,0.3537653954063464,0.18934239968830305,0.02609637847142294,0.5141060106892535,0.7837786763333875,0.9769369637049895,0.4675198169083457,0.0030152826885958754
657,1055,RL,24.0,2280,FR2,Twnhs,1Story,7,5,None,0.0,TA,TA,CBlock,Gd,TA,No,0.0,1057.0,TA,1055,0,0,0.0,1.0,2,0,2,1,TA,4,1,2.0,440.0,Normal,116.58767772511848,58.23863636363637,1.0,0.462719298245614,0.6557017543859649,263.75,7385,5275,0.0,435.0,0.0,0.0,622.0,1,27,34,0.18694368965041955,0.10005889160559749,0.02177511485128354,0.3974746716195232,0.5553378685225081,0.9170159272045899,0.6129123385346766,0.0007424630044476802
658,1434,RL,65.0,8529,Inside,1Fam,1Story,7,5,None,0.0,Gd,TA,PConc,Gd,TA,No,1434.0,1454.0,Ex,1434,0,0,0.0,0.0,2,0,3,1,Gd,6,1,2.0,527.0,Normal,131.79916317991632,65.4432132963989,1.0,0.1681322546605698,0.2299214444835268,239.0,10038,7170,20.0,0.0,0.0,0.0,0.0,1,329,8,0.002607363468277722,0.04811089277310761,0.8768892762234118,0.10259394038445536,0.004015478324244931,0.003508627241458085,0.046508990399990284,1.3001320567823136e-05
659,2495,RL,80.0,10791,Inside,1Fam,2Story,6,5,None,0.0,TA,TA,PConc,Gd,TA,Mn,143.0,1280.0,Ex,1280,1215,0,1.0,0.0,2,1,4,1,Gd,9,1,2.0,660.0,Normal,97.59519038076152,64.50331125827815,0.5130260521042084,0.1186173663237883,0.1797794458344917,277.22222222222223,14970,12475,1137.0,0.0,0.0,0.0,0.0,1,256,17,0.3049141426082047,0.31973569169197935,0.10949357760990411,0.8169991949237033,0.6232847291130305,0.7182754008040089,0.6376686803467201,0.0024181738520626527
660,1664,RL,65.0,8385,Inside,Duplex,1Story,6,5,None,0.0,TA,TA,CBlock,TA,TA,Mn,1664.0,1664.0,TA,1664,0,0,0.0,0.0,2,0,4,2,TA,10,0,2.0,616.0,Normal,87.13942307692308,43.56971153846154,1.0,0.1984496124031007,0.2719141323792486,166.4,9984,8320,0.0,0.0,0.0,0.0,0.0,1,0,28,0.14445139149592562,0.05036640299158074,7.335160653652716e-05,0.005203782339027384,0.026322233632056168,0.002991826540368021,5.294067769649114e-05,0.9842758974455805
661,2080,RL,70.0,11606,Inside,1Fam,2Story,5,5,BrkFace,192.0,TA,TA,PConc,Gd,TA,Av,390.0,1040.0,TA,1040,1040,0,0.0,1.0,1,2,5,1,Fa,9,2,2.0,504.0,Family,64.90384615384616,43.26923076923077,0.5,0.0896088230225745,0.1330346372565914,231.11111111111111,10400,10400,0.0,0.0,0.0,650.0,0.0,1,335,38,0.4478490059035867,0.08980549079484501,0.0017184086164028108,0.15556113733049912,0.7370921004155649,0.6921136996987648,0.08378860155015844,0.012487418875504004
662,1092,RL,91.0,11616,Inside,1Fam,1Story,5,5,BrkFace,116.0,TA,TA,CBlock,TA,TA,No,252.0,1092.0,TA,1092,0,0,0.0,1.0,1,0,3,1,TA,6,1,1.0,288.0,Normal,127.28937728937728,63.64468864468864,1.0,0.0940082644628099,0.1188016528925619,182.0,5460,5460,0.0,0.0,670.0,0.0,170.0,1,164,47,0.06407865802048852,0.36729136956985975,0.8350656224009493,0.5741942775009354,0.08237148217223879,0.060652468425414545,0.1905897342452733,0.0008346914746694766
663,1396,RL,60.0,8730,Inside,1Fam,2Story,6,7,None,0.0,TA,TA,BrkTil,TA,TA,No,698.0,698.0,Ex,698,698,0,0.0,0.0,1,0,3,1,TA,7,0,1.0,384.0,Normal,110.01074498567336,73.34049665711557,0.5,0.0799541809851088,0.1239404352806414,199.42857142857144,8376,9772,0.0,0.0,0.0,0.0,0.0,1,0,4,0.9344570873829224,0.6227784560152226,0.03088043870023441,0.5524334876147728,0.864526281691052,0.4661945008301528,0.10399569896551566,0.07059835671361338
664,1126,RL,129.0,15611,Corner,1Fam,1Story,5,6,None,0.0,TA,TA,PConc,Gd,TA,Av,266.0,1126.0,TA,1126,0,0,0.0,1.0,2,0,3,1,Ex,6,0,2.0,540.0,Abnorml,155.41740674955594,77.70870337477797,1.0,0.072128627250016,0.106719620780219,187.66666666666663,5630,6756,0.0,767.0,0.0,0.0,93.0,1,180,31,0.0869319817149667,0.06525970597558957,0.03460875161594333,0.3606329051499117,0.3274645094835142,0.678618009369727,0.8494786580922623,0.00016145233903823786
665,1432,RM,60.0,9600,Inside,1Fam,2Story,5,7,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,264.0,264.0,Ex,768,664,0,0.0,0.0,2,0,2,1,TA,7,0,2.0,360.0,Abnorml,92.17877094972069,77.83018867924528,0.5363128491620112,0.08,0.1175,204.57142857142856,7160,10024,0.0,0.0,0.0,0.0,0.0,1,382,5,0.8193786344625242,0.3300619431746515,0.011166492161399002,0.39308987765852477,0.9756276663805644,0.6707492167717437,0.11724416038221283,0.03962715071885435
666,2007,FV,85.0,11003,Inside,1Fam,2Story,10,5,Stone,160.0,Ex,TA,PConc,Ex,TA,Av,252.0,1017.0,Ex,1026,981,0,1.0,0.0,2,1,3,1,Ex,10,1,3.0,812.0,Normal,154.45939212755357,102.51322751322752,0.5112107623318386,0.0932472961919476,0.167045351267836,200.7,20070,10035,765.0,0.0,0.0,0.0,0.0,1,220,1,0.0863797607402503,0.11396536872257333,0.11413033891567709,0.5382576995439283,0.28025439865647417,0.5027833555748205,0.9626324648083847,0.00018686572423268989
667,1112,RL,70.0,9100,Inside,1Fam,1Story,5,6,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,264.0,1112.0,Ex,1112,0,0,1.0,0.0,1,0,2,1,TA,6,1,1.0,390.0,Family,130.2158273381295,65.10791366906474,1.0,0.1221978021978022,0.165054945054945,185.33333333333331,5560,6672,0.0,694.0,0.0,154.0,0.0,1,0,55,0.589229241298658,0.9484111287822174,0.07941577156315956,0.44485273737577175,0.3191651176264968,0.10283697984662334,0.03161276338862816,0.12401013153508163
668,2140,RL,74.0,8970,Corner,1Fam,2Story,5,6,None,0.0,TA,Gd,CBlock,TA,TA,No,356.0,744.0,TA,825,1315,0,0.0,0.0,2,1,4,1,TA,7,1,2.0,549.0,Normal,82.94392523364486,61.54646324549237,0.3855140186915888,0.0919732441471571,0.1531772575250836,305.7142857142857,10700,12840,0.0,388.0,0.0,0.0,0.0,1,304,44,0.5038883301938754,0.33827492398975456,0.04555875722738126,0.6837419043103338,0.8791858970235573,0.8711548091487262,0.4033763134329809,0.0072748298698962635
669,1456,RL,25.0,3196,Inside,TwnhsE,1Story,8,5,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Gd,1273.0,1273.0,Ex,1456,0,0,0.0,0.0,2,0,2,1,Gd,7,1,2.0,400.0,Normal,147.66483516483515,78.78343715646757,1.0,0.4555694618272841,0.5807259073842302,208.0,11648,7280,0.0,0.0,0.0,0.0,0.0,1,163,3,0.019450126351904694,0.019681594569676834,0.030484692810070557,0.18465848935682813,0.10854221081989165,0.3277303594964541,0.8796171125104437,1.1455578309945265e-05
670,1128,C (all),60.0,7500,Inside,1Fam,1.5Fin,4,4,None,0.0,TA,Gd,CBlock,TA,TA,No,698.0,698.0,TA,698,430,0,0.0,0.0,1,0,2,1,TA,6,0,2.0,528.0,Abnorml,60.63829787234042,37.458926615553125,0.6187943262411347,0.0930666666666666,0.1634666666666666,188.0,4512,4512,0.0,0.0,0.0,0.0,0.0,1,194,60,0.9673347421985452,0.3991185716845136,0.006095734346028793,0.23799417967425415,0.6749788369474159,0.2779561060725215,0.027111025890943247,0.1862221007040697
671,1180,RL,61.0,7830,Inside,1Fam,1Story,5,5,None,0.0,TA,TA,CBlock,TA,TA,No,1180.0,1180.0,TA,1180,0,0,0.0,0.0,1,1,2,1,TA,6,0,2.0,477.0,Normal,108.47457627118644,54.23728813559322,1.0,0.1507024265644955,0.2116219667943805,196.66666666666663,5900,5900,0.0,0.0,0.0,0.0,0.0,1,45,39,0.10439913919884744,0.055148005021092135,0.01663870710112248,0.2922425706608713,0.3875245784775531,0.792352277432916,0.6731615282885971,0.00023341004901665112
672,1096,RL,65.0,6305,Inside,1Fam,SLvl,6,6,None,0.0,TA,TA,CBlock,TA,TA,Av,480.0,1008.0,TA,1096,0,0,1.0,0.0,1,0,3,1,TA,5,1,1.0,352.0,Normal,114.23357664233576,59.50570342205323,1.0,0.1738302934179222,0.2296590007930214,219.2,6576,6576,0.0,528.0,0.0,0.0,0.0,1,0,35,0.027918361760739724,0.2972035492463388,0.6417976651986558,0.20944392883273147,0.018826228930550366,0.007458327298215832,0.021600136080301684,0.001505337890690367
673,1652,RL,41.0,5330,Inside,TwnhsE,1Story,8,5,None,0.0,Gd,TA,PConc,Gd,TA,Av,298.0,1494.0,Ex,1652,0,0,1.0,0.0,2,0,2,1,Ex,6,0,2.0,499.0,Normal,151.9370460048426,79.78385251112523,1.0,0.3099437148217636,0.4035647279549718,275.3333333333333,13216,8260,1196.0,0.0,0.0,0.0,0.0,1,144,7,0.025828351798361092,0.019019038655384155,0.017635715326052487,0.1713833175982371,0.14196512883727072,0.42269841962481963,0.7973247438272542,1.8079342900056203e-05
674,1838,RL,85.0,14601,Inside,1Fam,1Story,9,5,BrkFace,584.0,Ex,TA,PConc,Ex,TA,Av,578.0,1838.0,Ex,1838,0,0,1.0,0.0,2,0,2,1,Ex,8,1,3.0,765.0,Normal,171.38193688792165,85.69096844396083,1.0,0.1258817889185672,0.1782754605848914,229.75,16542,9190,1260.0,0.0,0.0,0.0,0.0,1,338,3,0.08776063427965289,0.2635462468515306,0.011681831517179136,0.0340500270266975,0.01705512442995719,0.0020538554224980923,0.0003793255748417779,0.2051956070405366
675,1531,RL,50.0,9350,Inside,1Fam,1.5Fin,4,6,None,0.0,TA,TA,CBlock,TA,Fa,No,564.0,756.0,Ex,1169,0,362,0.0,0.0,1,0,3,1,TA,8,1,1.0,209.0,Normal,82.9523187459177,55.53126366418889,0.7635532331809275,0.1250267379679144,0.147379679144385,191.375,6124,9186,0.0,0.0,0.0,0.0,192.0,1,0,31,0.09098038813274635,0.5353459676862679,0.6708429487858522,0.49348173087841385,0.07773501683099447,0.03868528482598352,0.07848002833835327,0.0033954046275959998
676,1352,FV,40.0,3606,Inside,TwnhsE,1Story,7,5,None,0.0,Gd,TA,PConc,Ex,Gd,No,415.0,1352.0,Ex,1352,0,0,1.0,0.0,2,0,2,1,Gd,5,1,2.0,466.0,Partial,143.49112426035504,71.74556213017752,1.0,0.374930671103716,0.5041597337770383,270.4,9464,6760,937.0,0.0,0.0,0.0,0.0,1,241,0,0.11923192848081621,0.2012367046368986,0.20657685824839034,0.7188508181975396,0.30809768775805124,0.44414989690216644,0.8509027743309802,0.0004208031225027594
677,1944,RM,57.0,10307,Inside,Duplex,2Story,6,5,None,0.0,TA,TA,CBlock,TA,TA,Mn,339.0,972.0,Gd,972,972,0,1.0,0.0,2,0,4,2,TA,12,0,2.0,324.0,Normal,53.24074074074074,35.49382716049383,0.5,0.0943048413699427,0.125739788493257,162.0,11664,9720,0.0,0.0,0.0,0.0,633.0,1,197,59,0.8267238501974149,0.38112126009971253,0.015981825750841002,0.4605656376061509,0.9887886643395204,0.6825531348148535,0.13826328074316938,0.03734764934417312
678,1868,RL,42.0,10304,CulDSac,1Fam,2Story,5,7,BrkFace,44.0,TA,Gd,CBlock,TA,TA,No,399.0,780.0,Ex,1088,780,0,1.0,0.0,2,1,4,1,Gd,9,1,2.0,484.0,Normal,105.72805139186296,74.58459214501511,0.582441113490364,0.1055900621118012,0.1525621118012422,207.55555555555557,9340,13076,0.0,381.0,0.0,0.0,0.0,1,544,33,0.16868451672028809,0.15679938855321104,0.07271147045656726,0.5973129091068199,0.47193298160922525,0.7350022494719406,0.8214920008226293,0.0006214740129513412
679,1796,RL,71.0,7056,Inside,1Fam,2Story,6,5,BrkFace,415.0,TA,TA,CBlock,TA,TA,No,380.0,780.0,TA,983,813,0,1.0,0.0,1,1,4,1,TA,8,1,2.0,483.0,Normal,77.95100222717149,54.34782608695652,0.5473273942093542,0.1393140589569161,0.207766439909297,224.5,10776,8980,0.0,0.0,400.0,0.0,0.0,1,50,45,0.49889565589382967,0.09993843104170377,0.0016471885696123338,0.15306692472486688,0.7468358232348494,0.6403169732716064,0.0695073136826645,0.017813528504840522
681,1360,RL,80.0,13384,Inside,1Fam,1Story,5,5,BrkFace,194.0,TA,TA,PConc,TA,TA,Av,641.0,1104.0,Fa,1360,0,0,1.0,0.0,1,0,3,1,TA,8,1,1.0,336.0,Normal,102.94117647058825,56.81818181818182,1.0,0.1016138673042438,0.1267184698147041,170.0,6800,6800,0.0,0.0,344.0,119.0,0.0,1,160,27,0.08075463864271026,0.020621810139774144,1.5108997140340799e-05,0.0017565018215819875,0.01287995789121452,0.0012891185294120707,1.4109905086745681e-05,0.8868815208062182
682,1780,RL,131.0,14828,Corner,1Fam,1Story,9,5,BrkFace,674.0,Ex,TA,PConc,Ex,TA,Gd,397.0,1780.0,Ex,1780,0,0,1.0,0.0,2,0,2,1,Ex,7,1,3.0,816.0,Normal,212.35955056179776,106.17977528089888,1.0,0.1200431615861882,0.1750741839762611,254.28571428571428,16020,8900,1383.0,0.0,0.0,0.0,0.0,1,212,1,0.012879243076055797,0.03068540346567268,0.13687377729221686,0.24494522361207377,0.060790876865759756,0.15607423146179766,0.8544736789175712,8.195227596155129e-06
683,1295,RM,64.0,8239,Inside,TwnhsE,1Story,7,5,None,0.0,Gd,TA,CBlock,,,,0.0,0.0,Gd,1295,0,0,0.0,0.0,2,0,2,1,Gd,5,0,1.0,312.0,Normal,177.6061776061776,177.6061776061776,1.0,0.157179269328802,0.1950479427114941,259.0,9065,6475,0.0,0.0,0.0,0.0,0.0,0,0,20,0.17007941141822794,0.449795355371808,0.025224791116840544,0.082526594606668,0.04358890432063416,0.006845954727310958,0.0015153433063514697,0.20405324999820987
684,1287,RL,72.0,9360,Inside,1Fam,SFoyer,6,7,None,0.0,TA,TA,CBlock,Gd,TA,Av,0.0,957.0,TA,1287,0,0,1.0,0.0,1,1,2,1,TA,5,2,2.0,541.0,Normal,134.4211344211344,77.09447415329768,1.0,0.1375,0.1952991452991453,257.4,7722,9009,841.0,0.0,0.0,0.0,116.0,1,341,32,0.1826142349985274,0.05477758337760931,7.787009165811785e-05,0.006662101526444055,0.03801939387687361,0.004911737413463261,8.63067967081684e-05,0.9367516695899777
